"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI"
100447,"M",20,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","1",3,0,0,0,0,1,1,1,0
100448,"M",32,"Married","United States of America","F: 110,000 - 129,999","HS-grad","TechSup","3",3,0,0,0,0,1,1,0,0
100449,"F",43,"Divorc.","United States of America","B: 30,000 - 49,999","< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0
100450,"M",56,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Other","3",6,0,1,1,1,1,1,0,0
100451,"M",20,"Married","United States of America","L: 300,000 and above","HS-grad","Crafts","3",2,0,1,1,0,1,1,1,0
100452,"F",35,"NeverM","United States of America","L: 300,000 and above","12th","Machine","9+",4,0,1,1,1,0,1,0,0
100453,"M",18,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Handler","1",1,0,0,0,0,1,1,1,0
100454,"F",19,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Prof.","1",2,0,0,0,0,1,1,1,0
100455,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","Assoc-A","Other","2",2,0,1,1,0,1,1,1,0
100456,"M",44,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Sales","2",6,0,1,1,1,1,1,0,0
100457,"M",27,"NeverM","United States of America","L: 300,000 and above","Assoc-V","Prof.","6-8",2,0,1,1,0,1,1,1,0
100458,"M",21,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Sales","1",2,0,1,0,0,1,1,1,0
100459,"M",32,"Married","United States of America","L: 300,000 and above","Assoc-A","Protec.","3",4,0,1,1,0,1,1,0,0
100460,"M",25,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Crafts","1",4,0,0,0,0,1,1,1,0
100461,"M",22,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Other","1",1,0,0,0,0,1,1,1,0
100462,"M",42,"Divorc.","United States of America","I: 170,000 - 189,999","< Bach.","Crafts","9+",4,0,1,1,1,1,1,0,0
100463,"F",29,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Sales","1",3,0,0,0,0,1,1,1,0
100464,"M",42,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Sales","3",4,0,0,0,1,1,1,0,0
100465,"M",25,"Married","New Zealand","F: 110,000 - 129,999","Assoc-A","Handler","3",3,0,0,0,0,1,1,1,0
100466,"M",44,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3",4,0,1,1,1,1,1,0,0
100467,"F",32,"NeverM","United States of America","E: 90,000 - 109,999","HS-grad","Handler","2",3,0,0,0,0,1,1,0,0
100468,"M",25,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Exec.","2",3,0,1,0,0,1,1,1,0
100469,"F",26,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1",3,0,0,0,0,1,1,1,0
100470,"M",63,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Farming","3",8,0,0,0,1,1,1,0,0
100471,"M",49,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",5,1,1,1,1,1,1,0,0
100472,"M",30,"Married","United States of America","B: 30,000 - 49,999","Bach.","Prof.","3",6,0,0,0,0,1,1,0,0
100473,"F",48,"Widowed","United States of America","L: 300,000 and above","HS-grad","Other","9+",5,0,1,1,1,1,1,0,0
100474,"F",65,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","?","2",7,0,1,1,1,1,1,0,0
100475,"F",23,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Other","1",3,0,1,1,0,1,1,1,0
100476,"M",51,"Married","United States of America","L: 300,000 and above","Masters","Exec.","3",6,1,1,1,1,1,1,0,0
100477,"M",29,"Married","United States of America","H: 150,000 - 169,999","Assoc-V","Prof.","3",3,0,1,1,0,1,1,1,0
100478,"M",54,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Sales","3",7,1,0,0,1,1,1,0,0
100479,"M",41,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","3",4,1,1,1,1,1,1,0,0
100480,"M",33,"Married","United States of America","I: 170,000 - 189,999","10th","Machine","3",3,0,1,1,0,0,1,0,0
100481,"M",45,"Separ.","United States of America","J: 190,000 - 249,999","PhD","Exec.","9+",5,1,1,1,1,1,1,0,0
100482,"M",44,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0
100483,"M",34,"Mabsent","Argentina","L: 300,000 and above","HS-grad","Handler","2",3,0,1,1,0,1,1,0,0
100484,"F",24,"NeverM","United States of America","I: 170,000 - 189,999","12th","Other","1",2,0,1,1,0,0,1,1,0
100485,"M",18,"NeverM","United States of America","F: 110,000 - 129,999","12th","Handler","1",1,0,0,0,0,0,1,1,0
100486,"F",35,"Married","United States of America","E: 90,000 - 109,999","Masters","Prof.","4-5",4,1,0,0,1,1,1,0,0
100487,"M",23,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1",2,0,0,0,0,1,1,1,0
100488,"M",46,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Transp.","2",6,0,1,1,1,1,1,0,0
100489,"F",25,"NeverM","United States of America","I: 170,000 - 189,999","Assoc-A","TechSup","1",3,0,1,1,0,1,1,1,0
100490,"M",39,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Handler","3",5,0,1,1,1,1,1,0,0
100491,"M",54,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Transp.","3",7,0,1,1,1,1,1,0,0
100492,"F",20,"NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","1",2,0,1,1,0,1,1,1,0
100493,"M",35,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Cleric.","2",4,1,1,1,1,1,1,0,0
100494,"M",48,"Married","United States of America","K: 250,000 - 299,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0
100495,"F",32,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Machine","9+",3,0,1,1,0,1,1,0,0
100496,"M",63,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",8,1,1,1,1,1,1,0,0
100497,"M",35,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Farming","3",7,1,1,1,1,1,1,0,0
100498,"M",30,"NeverM","United States of America","L: 300,000 and above","11th","Crafts","2",4,1,1,1,0,0,1,0,0
100499,"M",58,"Married","United States of America","G: 130,000 - 149,999","Assoc-A","Crafts","3",6,0,0,0,1,1,1,0,0
100500,"M",20,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","1",2,0,1,0,0,1,1,1,0
100501,"M",24,"NeverM","United States of America","L: 300,000 and above","HS-grad","Exec.","6-8",3,0,1,1,0,1,1,1,0
100502,"M",35,"Married","United States of America","C: 50,000 - 69,999","Assoc-V","Crafts","3",4,0,0,0,1,1,1,0,0
100503,"M",26,"NeverM","United States of America","E: 90,000 - 109,999","Assoc-A","Sales","2",3,0,0,0,0,1,1,1,0
100504,"F",19,"NeverM","United States of America","A: Below 30,000","< Bach.","?","1",2,0,0,0,0,1,1,1,0
100505,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","2",2,0,1,1,0,1,1,1,0
100506,"M",33,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Prof.","2",4,1,1,1,0,1,1,0,0
100507,"M",33,"Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","3",3,0,1,1,0,1,1,0,0
100508,"M",46,"Married","United States of America","L: 300,000 and above","Bach.","TechSup","3",5,0,1,1,1,1,1,0,0
100509,"M",24,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Handler","1",2,0,0,0,0,1,1,1,0
100510,"M",41,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0
100511,"M",44,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Sales","1",6,1,1,1,1,1,1,0,0
100512,"M",45,"NeverM","United States of America","H: 150,000 - 169,999","Masters","Prof.","2",6,1,1,1,1,1,1,0,0
100513,"M",30,"Married","United States of America","E: 90,000 - 109,999","Bach.","Sales","3",4,1,0,0,0,1,1,0,0
100514,"F",24,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Sales","1",2,0,0,0,0,1,1,1,0
100515,"F",29,"NeverM","United States of America","D: 70,000 - 89,999","Profsc","Prof.","2",4,0,0,0,0,1,1,1,0
100516,"M",37,"Married","United States of America","E: 90,000 - 109,999","10th","Transp.","3",6,0,0,0,1,0,1,0,0
100517,"M",50,"Divorc.","United States of America","J: 190,000 - 249,999","7th-8th","Crafts","2",8,0,1,1,1,0,1,0,0
100518,"F",55,"Widowed","United States of America","G: 130,000 - 149,999","10th","Crafts","9+",6,0,0,0,1,0,1,0,0
100519,"M",30,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2",4,1,1,1,0,1,1,0,0
100520,"M",54,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Transp.","3",4,0,1,1,1,1,1,0,0
100521,"M",40,"NeverM","Canada","J: 190,000 - 249,999","HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0
100522,"M",59,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Exec.","3",4,1,1,1,1,1,1,0,0
100523,"F",41,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Transp.","4-5",4,1,1,1,1,1,1,0,0
100524,"M",33,"Married","United States of America","L: 300,000 and above","< Bach.","Machine","3",5,0,1,1,0,1,1,0,0
100525,"M",51,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",8,0,1,1,1,1,1,0,0
100526,"M",35,"NeverM","United States of America","L: 300,000 and above","HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0
100527,"M",37,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Prof.","3",5,1,0,0,1,1,1,0,0
100528,"M",57,"Married","United States of America","L: 300,000 and above","< Bach.","TechSup","3",6,1,1,1,1,1,1,0,0
100529,"F",49,"Separ.","United States of America","F: 110,000 - 129,999","HS-grad","Machine","9+",5,0,0,0,1,1,1,0,0
100530,"F",49,"NeverM","United States of America","B: 30,000 - 49,999","HS-grad","Transp.","9+",5,0,0,0,1,1,1,0,0
100531,"F",23,"NeverM","United States of America","L: 300,000 and above","Bach.","Sales","1",2,0,1,1,0,1,1,1,0
100532,"M",55,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Farming","3",6,1,1,1,1,1,1,0,0
100533,"F",36,"Widowed","United States of America","G: 130,000 - 149,999","< Bach.","Prof.","1",4,0,0,0,1,1,1,0,0
100534,"M",54,"Divorc.","United States of America","H: 150,000 - 169,999","Bach.","Exec.","2",7,0,1,0,1,1,1,0,0
100535,"M",21,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","1",1,0,1,1,0,1,1,1,0
100536,"F",19,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Machine","1",1,0,0,0,0,1,1,1,0
100537,"F",75,"Widowed","United States of America","I: 170,000 - 189,999","HS-grad","Cleric.","2",8,0,1,1,1,1,1,0,0
100538,"F",45,"Divorc.","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","9+",5,0,0,0,1,1,1,0,0
100539,"F",33,"NeverM","United States of America","H: 150,000 - 169,999","Masters","Prof.","2",4,0,1,0,0,1,1,0,0
100540,"M",49,"NeverM","United States of America","B: 30,000 - 49,999","Masters","Prof.","2",5,1,0,0,1,1,1,0,0
100541,"M",42,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Machine","3",5,1,1,1,1,1,1,0,0
100542,"F",38,"Separ.","United States of America","G: 130,000 - 149,999","< Bach.","Exec.","2",5,0,0,0,1,1,1,0,0
100543,"M",19,"NeverM","United States of America","D: 70,000 - 89,999","HS-grad","Farming","1",2,0,0,0,0,1,1,1,0
100544,"M",51,"Married","United States of America","F: 110,000 - 129,999","Masters","Exec.","3",5,1,0,0,1,1,1,0,0
100545,"M",24,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","1",2,0,1,1,0,1,1,1,0
100546,"F",60,"Widowed","United Kingdom","A: Below 30,000","< Bach.","Exec.","2",6,0,0,0,1,1,1,0,0
100547,"F",20,"Married","Italy","J: 190,000 - 249,999","HS-grad","Prof.","1",2,0,1,1,0,1,1,1,0
100548,"F",27,"Divorc.","United States of America","K: 250,000 - 299,999","< Bach.","Exec.","1",3,0,1,1,0,1,1,1,0
100549,"M",26,"Married","United States of America","G: 130,000 - 149,999","Bach.","Exec.","3",1,0,0,0,0,1,1,1,0
100550,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",3,0,1,1,0,1,1,1,0
100551,"F",39,"Mabsent","New Zealand","G: 130,000 - 149,999","HS-grad","Sales","9+",3,0,0,0,1,1,1,0,0
100552,"F",25,"NeverM","United States of America","J: 190,000 - 249,999","Assoc-A","?","1",5,0,1,1,0,1,1,1,0
100553,"M",34,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Other","3",3,1,1,1,0,1,1,0,0
100554,"M",45,"Married","Italy","J: 190,000 - 249,999","Bach.","Exec.","3",6,0,1,1,1,1,1,0,0
100555,"M",24,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Sales","6-8",2,0,1,0,0,1,1,1,0
100556,"M",28,"Married","United States of America","J: 190,000 - 249,999","Assoc-V","Protec.","3",4,0,1,1,0,1,1,1,0
100557,"F",29,"Divorc.","United States of America","B: 30,000 - 49,999","Assoc-A","Cleric.","2",3,0,0,0,0,1,1,1,0
100558,"M",39,"Married","United States of America","J: 190,000 - 249,999","Assoc-V","Machine","3",4,1,1,1,1,1,1,0,0
100559,"M",51,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Prof.","2",5,0,0,0,1,1,1,0,0
100560,"M",63,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Sales","3",5,0,1,1,1,1,1,0,0
100561,"F",35,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2",4,0,1,1,1,1,1,0,0
100562,"F",46,"Divorc.","United States of America","L: 300,000 and above","HS-grad","Cleric.","2",5,0,1,1,1,1,1,0,0
100563,"M",45,"Divorc.","United States of America","I: 170,000 - 189,999","Bach.","Prof.","2",6,0,1,1,1,1,1,0,0
100564,"F",67,"NeverM","United States of America","J: 190,000 - 249,999","PhD","Prof.","2",8,1,1,1,1,1,1,0,0
100565,"F",36,"Divorc.","United States of America","K: 250,000 - 299,999","< Bach.","Other","9+",4,0,1,1,1,1,1,0,0
100566,"F",60,"Divorc.","United States of America","H: 150,000 - 169,999","7th-8th","Machine","9+",6,0,1,1,1,0,1,0,0
100567,"M",23,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","?","1",3,0,0,0,0,1,1,1,0
100568,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","1",1,0,1,1,0,1,1,1,0
100569,"M",37,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Sales","3",6,1,1,1,1,1,1,0,0
100570,"M",55,"Separ.","United States of America","C: 50,000 - 69,999","HS-grad","Handler","9+",6,0,0,0,1,1,1,0,0
100571,"F",33,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Cleric.","4-5",2,0,1,1,0,1,1,0,0
100572,"F",44,"Separ.","United States of America","J: 190,000 - 249,999","Bach.","Machine","9+",1,0,1,1,1,1,1,0,0
100573,"M",59,"Married","United States of America","I: 170,000 - 189,999","Bach.","Exec.","3",9,1,1,1,1,1,1,0,0
100574,"F",42,"NeverM","United States of America","L: 300,000 and above","Masters","Prof.","2",5,1,1,1,1,1,1,0,0
100575,"F",52,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2",5,0,1,1,1,1,1,0,0
100576,"M",40,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","Sales","1",4,0,0,0,1,1,1,0,0
100577,"M",46,"Married","Germany","H: 150,000 - 169,999","Bach.","Machine","3",5,1,1,0,1,1,1,0,0
100578,"M",65,"Separ.","United States of America","I: 170,000 - 189,999","HS-grad","Protec.","2",3,0,1,1,1,1,1,0,0
100579,"F",56,"Married","Japan","E: 90,000 - 109,999","10th","Sales","4-5",4,1,0,0,1,0,1,0,0
100580,"F",45,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","2",5,0,1,0,1,1,1,0,0
100581,"F",27,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","2",3,0,1,1,0,1,1,1,0
100582,"M",34,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","3",3,0,1,0,0,1,1,0,0
100583,"M",24,"Married","United States of America","G: 130,000 - 149,999","< Bach.","TechSup","3",2,0,0,0,0,1,1,1,0
100584,"M",33,"Married","United States of America","L: 300,000 and above","Bach.","Exec.","1",5,0,1,1,0,1,1,0,0
100585,"M",24,"Married","United States of America","L: 300,000 and above","HS-grad","Exec.","3",3,0,1,1,0,1,1,1,0
100586,"M",23,"NeverM","United States of America","L: 300,000 and above","Bach.","Sales","1",1,0,1,1,0,1,1,1,0
100587,"F",51,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","9+",5,0,1,1,1,1,1,0,0
100588,"M",34,"Married","United States of America","E: 90,000 - 109,999","Bach.","Prof.","3",3,0,0,0,0,1,1,0,0
100589,"M",23,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Sales","1",2,0,0,0,0,1,1,1,0
100590,"M",25,"Married","Argentina","K: 250,000 - 299,999","Masters","Machine","2",3,0,1,1,0,1,1,1,0
100591,"F",41,"Widowed","United States of America","F: 110,000 - 129,999","HS-grad","Sales","2",4,0,0,0,1,1,1,0,0
100592,"M",33,"NeverM","United States of America","D: 70,000 - 89,999","HS-grad","Transp.","6-8",3,0,0,0,0,1,1,0,0
100593,"M",40,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Prof.","3",4,1,0,0,1,1,1,0,0
100594,"F",26,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Sales","6-8",1,0,1,1,0,1,1,1,0
100595,"M",52,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3",5,1,1,1,1,1,1,0,0
100596,"M",32,"Divorc.","United States of America","J: 190,000 - 249,999","Assoc-V","Sales","9+",4,0,1,1,0,1,1,0,0
100597,"M",26,"Married","United States of America","C: 50,000 - 69,999","Bach.","Exec.","3",4,0,0,0,0,1,1,1,0
100598,"M",58,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Handler","2",6,0,1,1,1,1,1,0,0
100599,"M",40,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Other","6-8",4,0,1,0,1,1,1,0,0
100600,"M",25,"Married","United States of America","K: 250,000 - 299,999","11th","Transp.","3",3,0,1,1,0,0,1,1,0
100601,"M",48,"Married","United States of America","C: 50,000 - 69,999","Profsc","Prof.","3",5,1,0,0,1,1,1,0,0
100602,"M",62,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","2",6,0,1,0,1,1,1,0,0
100603,"F",32,"NeverM","United States of America","E: 90,000 - 109,999","Bach.","Prof.","2",4,0,0,0,0,1,1,0,0
100604,"M",22,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Prof.","1",2,0,0,0,0,1,1,1,0
100605,"M",29,"Married","Singapore","L: 300,000 and above","Masters","Prof.","3",1,0,1,1,0,1,1,1,0
100606,"M",21,"NeverM","United States of America","L: 300,000 and above","Assoc-A","?","1",1,0,1,1,0,1,1,1,0
100607,"M",37,"Married","Brazil","K: 250,000 - 299,999","Profsc","Prof.","3",4,1,1,1,1,1,1,0,0
100608,"M",21,"NeverM","United States of America","B: 30,000 - 49,999","< Bach.","Cleric.","1",2,0,0,0,0,1,1,1,0
100609,"M",47,"Married","United States of America","I: 170,000 - 189,999","Profsc","Sales","3",6,1,1,1,1,1,1,0,0
100610,"F",28,"Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Transp.","9+",1,0,1,1,0,1,1,1,0
100611,"F",55,"Divorc.","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","2",6,0,0,0,1,1,1,0,0
100612,"M",29,"Married","United States of America","H: 150,000 - 169,999","Assoc-A","Sales","3",4,1,1,1,0,1,1,1,0
100613,"M",53,"Divorc.","United States of America","L: 300,000 and above","HS-grad","Prof.","2",7,1,1,1,1,1,1,0,0
100614,"M",17,"NeverM","United States of America","E: 90,000 - 109,999","11th","Handler","1",0,0,0,0,0,0,1,1,0
100615,"F",48,"Mabsent","United States of America","C: 50,000 - 69,999","HS-grad","?","9+",4,0,0,0,1,1,1,0,0
100616,"M",33,"Married","United States of America","I: 170,000 - 189,999","Bach.","Exec.","3",4,1,1,1,0,1,1,0,0
100617,"F",18,"NeverM","United States of America","L: 300,000 and above","10th","House-s","1",1,0,1,1,0,0,1,1,0
100618,"F",53,"Divorc.","United States of America","J: 190,000 - 249,999","7th-8th","Machine","9+",8,0,1,1,1,0,1,0,0
100619,"M",30,"Mabsent","United States of America","F: 110,000 - 129,999","HS-grad","Sales","9+",3,0,0,0,0,1,1,0,0
100620,"M",52,"Married","United States of America","B: 30,000 - 49,999","Assoc-V","Exec.","3",5,0,0,0,1,1,1,0,0
100621,"M",49,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",5,0,1,1,1,1,1,0,0
100622,"F",29,"NeverM","Poland","F: 110,000 - 129,999","Bach.","Cleric.","1",3,0,0,0,0,1,1,1,0
100623,"F",19,"NeverM","United States of America","L: 300,000 and above","10th","Machine","1",2,0,1,1,0,0,1,1,0
100624,"F",32,"Divorc.","United States of America","H: 150,000 - 169,999","HS-grad","Other","9+",3,0,1,0,0,1,1,0,0
100625,"M",31,"Divorc.","United States of America","C: 50,000 - 69,999","< Bach.","Crafts","2",5,0,0,0,0,1,1,0,0
100626,"M",63,"Married","United States of America","J: 190,000 - 249,999","Bach.","?","3",8,1,1,1,1,1,1,0,0
100627,"M",52,"NeverM","United States of America","E: 90,000 - 109,999","5th-6th","Handler","2",7,0,0,0,1,0,1,0,0
100628,"F",37,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Cleric.","9+",4,0,1,1,1,1,1,0,0
100629,"M",45,"Married","Canada","E: 90,000 - 109,999","Assoc-V","Crafts","3",5,1,0,0,1,1,1,0,0
100630,"M",18,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Other","1",2,0,1,1,0,1,1,1,0
100631,"F",48,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","?","9+",4,0,0,0,1,1,1,0,0
100632,"M",64,"Married","United States of America","H: 150,000 - 169,999","7th-8th","Other","3",5,0,1,1,1,0,1,0,0
100633,"M",40,"Married","United States of America","G: 130,000 - 149,999","Masters","Exec.","3",4,1,0,0,1,1,1,0,0
100634,"F",19,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Handler","2",2,0,1,1,0,1,1,1,0
100635,"M",52,"Married","United States of America","A: Below 30,000","Assoc-V","Exec.","3",7,1,0,0,1,1,1,0,0
100636,"M",40,"Divorc.","United States of America","G: 130,000 - 149,999","HS-grad","Handler","2",4,0,0,0,1,1,1,0,0
100637,"F",23,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Sales","1",1,0,0,0,0,1,1,1,0
100638,"F",54,"Divorc.","United States of America","F: 110,000 - 129,999","< Bach.","Exec.","2",5,0,0,0,1,1,1,0,0
100639,"F",59,"Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Other","1",3,0,0,0,1,1,1,0,0
100640,"F",33,"Widowed","United States of America","F: 110,000 - 129,999","HS-grad","Sales","9+",3,0,0,0,0,1,1,0,0
100641,"M",35,"Married","United States of America","C: 50,000 - 69,999","Bach.","Sales","3",4,1,0,0,1,1,1,0,0
100642,"F",24,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Sales","1",1,0,1,1,0,1,1,1,0
100643,"M",25,"NeverM","United States of America","C: 50,000 - 69,999","Bach.","TechSup","2",3,0,0,0,0,1,1,1,0
100644,"M",50,"Married","United States of America","G: 130,000 - 149,999","Profsc","Exec.","3",6,1,0,0,1,1,1,0,0
100645,"M",40,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Sales","2",5,0,1,1,1,1,1,0,0
100646,"F",62,"Widowed","United States of America","G: 130,000 - 149,999","Bach.","TechSup","9+",2,0,0,0,1,1,1,0,0
100647,"F",39,"Married","United States of America","K: 250,000 - 299,999","9th","Other","4-5",3,0,1,1,1,0,1,0,0
100648,"F",33,"Married","United States of America","F: 110,000 - 129,999","Bach.","Exec.","4-5",3,1,0,0,0,1,1,0,0
100649,"F",31,"NeverM","United States of America","C: 50,000 - 69,999","< Bach.","Cleric.","1",2,0,0,0,0,1,1,0,0
100650,"M",58,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Farming","3",4,0,1,1,1,1,1,0,0
100651,"M",44,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Exec.","3",4,0,0,0,1,1,1,0,0
100652,"F",73,"Widowed","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","2",7,0,0,0,1,1,1,0,0
100653,"M",41,"Married","Italy","I: 170,000 - 189,999","HS-grad","TechSup","3",5,1,1,1,1,1,1,0,0
100654,"M",28,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Machine","3",3,0,0,0,0,1,1,1,0
100655,"M",36,"Married","United States of America","L: 300,000 and above","HS-grad","Sales","3",4,1,1,1,1,1,1,0,0
100656,"M",71,"Married","United States of America","J: 190,000 - 249,999","< Bach.","?","3",2,0,1,1,1,1,1,0,0
100657,"F",18,"NeverM","United States of America","D: 70,000 - 89,999","HS-grad","TechSup","1",0,0,0,0,0,1,1,1,0
100658,"M",24,"Separ.","United States of America","J: 190,000 - 249,999","Assoc-A","Crafts","9+",2,1,1,1,0,1,1,1,0
100659,"F",26,"Separ.","Australia","J: 190,000 - 249,999","HS-grad","Sales","9+",1,0,1,1,0,1,1,1,0
100660,"M",41,"NeverM","Italy","J: 190,000 - 249,999","HS-grad","Sales","2",5,0,1,1,1,1,1,0,0
100661,"F",72,"Widowed","United States of America","E: 90,000 - 109,999","Assoc-V","Cleric.","2",7,0,0,0,1,1,1,0,0
100662,"M",38,"Married","Italy","J: 190,000 - 249,999","Assoc-A","Exec.","3",6,0,1,1,1,1,1,0,0
100663,"F",32,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Other","1",2,0,0,0,0,1,1,0,0
100664,"F",22,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Machine","2",2,0,1,1,0,1,1,1,0
100665,"M",58,"Married","Denmark","G: 130,000 - 149,999","Bach.","Other","3",6,0,0,0,1,1,1,0,0
100666,"M",25,"NeverM","United States of America","E: 90,000 - 109,999","12th","Crafts","1",3,0,0,0,0,0,1,1,0
100667,"F",42,"NeverM","Italy","H: 150,000 - 169,999","HS-grad","Cleric.","9+",4,0,1,0,1,1,1,0,0
100668,"M",40,"Married","United States of America","I: 170,000 - 189,999","Masters","Exec.","3",5,1,1,1,1,1,1,0,0
100669,"M",34,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Farming","3",4,0,1,1,0,1,1,0,0
100670,"F",28,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","TechSup","2",3,0,0,0,0,1,1,1,0
100671,"M",24,"NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","2",2,0,1,1,0,1,1,1,0
