"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI"
102234,"F","3","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Other","2","4","1","2","2","2","2",1,"1","1"
102235,"M","2","Married","United States of America","G: 130,000 - 149,999","Bach.","Exec.","6-8","3","1","1","1","1","2",1,"2","1"
102236,"F","1","Married","United States of America","H: 150,000 - 169,999","HS-grad","?","4-5","2","1","2","1","1","2",1,"2","1"
102237,"M","2","NeverM","United States of America","J: 190,000 - 249,999","Profsc","Prof.","2","3","1","2","2","1","2",1,"2","1"
102238,"F","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1","2","1","2","2","1","2",1,"2","1"
102239,"M","4","Married","United States of America","D: 70,000 - 89,999","HS-grad","Exec.","3","3","2","1","1","2","2",1,"1","1"
102240,"M","5","Married","United States of America","L: 300,000 and above","7th-8th","Machine","3","4","1","2","2","2","1",1,"1","1"
102241,"F","1","Married","Germany","H: 150,000 - 169,999","< Bach.","Sales","4-5","2","1","2","1","1","2",1,"2","1"
102242,"M","3","Married","United States of America","L: 300,000 and above","Masters","Exec.","3","3","2","2","2","1","2",1,"1","1"
102243,"F","2","Married","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","4-5","3","2","2","2","1","2",1,"1","1"
102244,"F","1","Married","South Africa","L: 300,000 and above","< Bach.","Cleric.","4-5","2","1","2","2","1","2",1,"2","1"
102245,"F","3","Divorc.","United States of America","E: 90,000 - 109,999","Assoc-A","Prof.","9+","3","1","1","1","2","2",1,"1","1"
102246,"M","3","NeverM","United States of America","L: 300,000 and above","Bach.","Exec.","2","3","2","2","2","2","2",1,"1","1"
102247,"M","4","Married","United States of America","F: 110,000 - 129,999","Profsc","Prof.","3","4","2","1","1","2","2",1,"1","1"
102248,"M","4","Married","United States of America","I: 170,000 - 189,999","< Bach.","Crafts","3","3","2","2","2","2","2",1,"1","1"
102249,"M","4","Married","United States of America","G: 130,000 - 149,999","HS-grad","Sales","3","5","2","1","1","2","2",1,"1","1"
102250,"M","3","Married","United States of America","H: 150,000 - 169,999","Bach.","Prof.","3","3","2","2","1","1","2",1,"1","1"
102251,"F","3","Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Other","9+","3","1","2","2","2","2",1,"1","1"
102252,"F","6","Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2","5","1","2","2","2","2",1,"1","1"
102253,"M","5","Married","United States of America","D: 70,000 - 89,999","HS-grad","Machine","3","4","1","1","1","2","2",1,"1","1"
102254,"M","5","Separ.","United States of America","L: 300,000 and above","Masters","TechSup","2","4","2","2","2","2","2",1,"1","1"
102255,"F","2","NeverM","United States of America","A: Below 30,000","HS-grad","Other","2","3","1","1","1","1","2",1,"2","1"
102256,"M","1","NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2","1","1","1","1","1","2",1,"2","1"
102257,"M","5","Married","United States of America","I: 170,000 - 189,999","Bach.","Sales","3","4","2","2","2","2","2",1,"1","1"
102258,"F","10","NeverM","United States of America","G: 130,000 - 149,999","9th","Cleric.","2","7","1","1","1","2","1",1,"1","1"
102259,"M","4","Divorc.","United States of America","L: 300,000 and above","< Bach.","Other","2","3","1","2","2","2","2",1,"1","1"
102260,"F","2","Divorc.","United States of America","L: 300,000 and above","< Bach.","Crafts","9+","3","1","2","2","1","2",1,"2","1"
102261,"M","3","Married","United States of America","C: 50,000 - 69,999","HS-grad","Sales","3","3","1","1","1","2","2",1,"1","1"
102262,"M","2","Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3","3","1","2","2","1","2",1,"1","1"
102263,"F","8","Widowed","Argentina","L: 300,000 and above","Assoc-V","Cleric.","2","3","1","2","2","2","2",1,"1","1"
102264,"M","3","Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","3","3","1","2","2","2","2",1,"1","1"
102265,"M","1","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","?","1","2","1","1","1","1","2",1,"2","1"
102266,"M","4","Married","United States of America","A: Below 30,000","Masters","Prof.","3","3","2","1","1","2","2",1,"1","1"
102267,"M","6","Married","United States of America","L: 300,000 and above","HS-grad","Exec.","3","5","2","2","2","2","2",1,"1","1"
102268,"F","2","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","2","3","1","2","2","1","2",1,"1","1"
102269,"F","3","Married","United States of America","K: 250,000 - 299,999","HS-grad","Crafts","4-5","3","1","2","2","1","2",1,"1","1"
102270,"M","3","Separ.","Australia","K: 250,000 - 299,999","7th-8th","Handler","2","3","1","2","2","1","1",1,"1","1"
102271,"M","2","Married","United States of America","F: 110,000 - 129,999","< Bach.","Farming","3","3","2","1","1","1","2",1,"1","1"
102272,"M","1","NeverM","Italy","K: 250,000 - 299,999","HS-grad","Crafts","6-8","2","1","2","2","1","2",1,"2","1"
102273,"M","2","NeverM","United States of America","E: 90,000 - 109,999","HS-grad","Exec.","1","4","1","1","1","1","2",1,"1","1"
102274,"F","7","Widowed","United States of America","J: 190,000 - 249,999","11th","?","2","5","1","2","2","2","1",1,"1","1"
102275,"M","4","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3","4","2","2","2","2","2",1,"1","1"
102276,"M","2","Married","United States of America","J: 190,000 - 249,999","Bach.","Sales","3","3","2","2","2","1","2",1,"1","1"
102277,"M","8","Married","United States of America","E: 90,000 - 109,999","Bach.","Sales","3","9","2","1","1","2","2",1,"1","1"
102278,"F","2","Married","Canada","I: 170,000 - 189,999","Bach.","?","4-5","2","1","2","2","1","2",1,"1","1"
102279,"F","2","Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","4-5","3","1","2","2","1","2",1,"2","1"
102280,"M","3","Divorc.","United States of America","B: 30,000 - 49,999","Bach.","Sales","2","4","2","1","1","1","2",1,"1","1"
102281,"M","4","Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Crafts","2","3","1","1","1","2","2",1,"1","1"
102282,"M","4","Married","United States of America","L: 300,000 and above","Assoc-V","Protec.","3","5","2","2","2","2","2",1,"1","1"
102283,"M","4","Married","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","3","5","2","2","1","2","2",1,"1","1"
102284,"M","7","Married","United States of America","G: 130,000 - 149,999","7th-8th","Transp.","3","5","1","1","1","2","1",1,"1","1"
102285,"M","8","Married","United States of America","I: 170,000 - 189,999","11th","Transp.","3","5","1","2","2","2","1",1,"1","1"
102286,"M","8","NeverM","United States of America","B: 30,000 - 49,999","PhD","?","2","6","1","1","1","2","2",1,"1","1"
102287,"F","8","Mar-AF","United States of America","J: 190,000 - 249,999","HS-grad","?","4-5","2","1","2","2","2","2",1,"1","1"
102288,"M","3","Married","United States of America","E: 90,000 - 109,999","7th-8th","Transp.","3","3","1","1","1","1","1",1,"1","1"
102289,"M","7","Married","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","3","5","2","2","2","2","2",1,"1","1"
102290,"M","3","Married","Argentina","K: 250,000 - 299,999","Bach.","Crafts","3","5","1","2","2","1","2",1,"1","1"
102291,"M","2","Married","United States of America","K: 250,000 - 299,999","< Bach.","Cleric.","3","3","1","2","2","1","2",1,"2","1"
102292,"M","2","Mabsent","Italy","I: 170,000 - 189,999","< Bach.","Crafts","2","3","1","2","2","1","2",1,"1","1"
102293,"M","1","NeverM","United States of America","K: 250,000 - 299,999","11th","Other","2","3","1","2","2","1","1",1,"2","1"
102294,"M","3","Married","Argentina","J: 190,000 - 249,999","5th-6th","Machine","3","3","1","2","2","2","1",1,"1","1"
102295,"M","6","Married","United States of America","H: 150,000 - 169,999","< Bach.","Sales","3","6","1","2","2","2","2",1,"1","1"
102296,"M","3","Divorc.","United States of America","G: 130,000 - 149,999","HS-grad","Handler","2","3","1","1","1","1","2",1,"1","1"
102297,"M","1","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2","2","1","2","2","1","2",1,"2","1"
102298,"M","5","Married","Brazil","J: 190,000 - 249,999","12th","Cleric.","3","4","1","2","2","2","1",1,"1","1"
102299,"F","5","Divorc.","United States of America","H: 150,000 - 169,999","HS-grad","Exec.","9+","4","1","2","1","2","2",1,"1","1"
102300,"M","2","Married","United States of America","G: 130,000 - 149,999","12th","Crafts","3","3","1","1","1","1","1",1,"1","1"
102301,"F","1","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Cleric.","2","1","1","2","2","1","2",1,"2","1"
102302,"F","5","Widowed","Italy","G: 130,000 - 149,999","< Bach.","Other","9+","4","1","1","1","2","2",1,"1","1"
102303,"M","1","NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Farming","2","2","1","2","2","1","2",1,"2","1"
102304,"M","4","Married","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","3","4","1","1","1","2","2",1,"1","1"
102305,"F","2","Divorc.","United States of America","K: 250,000 - 299,999","10th","Other","2","3","1","2","2","1","1",1,"2","1"
102306,"M","4","Married","United States of America","I: 170,000 - 189,999","< Bach.","Sales","3","5","2","2","2","2","2",1,"1","1"
102307,"M","3","Married","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","3","3","2","1","1","2","2",1,"1","1"
102308,"M","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Prof.","2","2","1","2","2","1","2",1,"2","1"
102309,"M","4","Married","Italy","I: 170,000 - 189,999","Masters","Sales","3","4","2","2","2","2","2",1,"1","1"
102310,"M","5","NeverM","United States of America","F: 110,000 - 129,999","PhD","Exec.","2","4","2","1","1","2","2",1,"1","1"
102311,"M","1","NeverM","United States of America","I: 170,000 - 189,999","11th","Handler","1","1","1","2","2","1","1",1,"2","1"
102312,"M","1","NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Sales","1","2","1","2","2","1","2",1,"2","1"
102313,"M","6","Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","2","5","1","2","2","2","2",1,"1","1"
102314,"F","1","NeverM","United States of America","B: 30,000 - 49,999","< Bach.","Sales","1","1","1","1","1","1","2",1,"2","1"
102315,"F","1","NeverM","United States of America","J: 190,000 - 249,999","Bach.","Sales","1","3","1","2","2","1","2",1,"2","1"
102316,"F","5","Divorc.","United States of America","I: 170,000 - 189,999","< Bach.","Sales","2","6","1","2","2","2","2",1,"1","1"
102317,"M","6","NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Machine","2","3","1","1","1","2","2",1,"1","1"
102318,"M","1","NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","1","2","1","2","2","1","2",1,"2","1"
102319,"F","2","NeverM","United States of America","J: 190,000 - 249,999","Bach.","Prof.","2","3","1","2","2","1","2",1,"2","1"
102320,"M","3","Married","United States of America","C: 50,000 - 69,999","< Bach.","Crafts","3","4","1","1","1","2","2",1,"1","1"
102321,"M","3","Divorc.","United States of America","E: 90,000 - 109,999","Assoc-V","Crafts","2","3","1","1","1","2","2",1,"1","1"
102322,"F","6","Divorc.","United States of America","H: 150,000 - 169,999","HS-grad","Sales","2","3","1","2","1","2","2",1,"1","1"
102323,"M","5","Married","United States of America","I: 170,000 - 189,999","Profsc","Prof.","3","7","2","2","2","2","2",1,"1","1"
102324,"M","4","Married","New Zealand","L: 300,000 and above","< Bach.","TechSup","3","3","2","2","2","2","2",1,"1","1"
102325,"M","2","Married","Italy","I: 170,000 - 189,999","Bach.","Sales","3","4","1","2","2","1","2",1,"1","1"
102326,"M","5","Married","United States of America","H: 150,000 - 169,999","Profsc","Prof.","3","8","2","2","1","2","2",1,"1","1"
102327,"M","3","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Sales","2","3","1","2","2","2","2",1,"1","1"
102328,"F","3","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Exec.","2","2","1","2","2","1","2",1,"1","1"
102329,"F","8","Widowed","United States of America","B: 30,000 - 49,999","< Bach.","Transp.","2","3","1","1","1","2","2",1,"1","1"
102330,"M","3","Married","United States of America","L: 300,000 and above","Masters","Prof.","3","4","1","2","2","2","2",1,"1","1"
102331,"F","6","Married","United States of America","I: 170,000 - 189,999","HS-grad","Other","4-5","4","1","2","2","2","2",1,"1","1"
102332,"M","2","NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Cleric.","2","3","1","2","2","1","2",1,"2","1"
102333,"M","4","Married","United States of America","C: 50,000 - 69,999","< Bach.","TechSup","3","4","2","1","1","2","2",1,"1","1"
102334,"M","2","Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","3","3","2","2","2","1","2",1,"2","1"
102335,"M","2","Married","Brazil","H: 150,000 - 169,999","7th-8th","Handler","3","3","1","2","2","1","1",1,"2","1"
102336,"M","2","Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3","3","1","2","1","1","2",1,"1","1"
102337,"M","2","NeverM","United States of America","J: 190,000 - 249,999","Bach.","TechSup","1","3","1","2","2","1","2",1,"2","1"
102338,"M","2","NeverM","United States of America","K: 250,000 - 299,999","Assoc-A","Transp.","2","3","1","2","2","1","2",1,"2","1"
102339,"M","1","NeverM","United States of America","J: 190,000 - 249,999","10th","Crafts","2","1","1","2","2","1","1",1,"2","1"
102340,"M","5","Married","United States of America","A: Below 30,000","Bach.","Crafts","3","4","2","1","1","2","2",1,"1","1"
102341,"M","3","NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Handler","2","3","1","2","1","2","2",1,"1","1"
102342,"F","4","Divorc.","United States of America","I: 170,000 - 189,999","Masters","Prof.","2","5","1","2","2","2","2",1,"1","1"
102343,"M","2","Married","United States of America","C: 50,000 - 69,999","< Bach.","Cleric.","3","3","1","1","1","1","2",1,"1","1"
102344,"F","1","Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2","2","1","1","1","1","2",1,"2","1"
102345,"M","4","Married","United States of America","L: 300,000 and above","Bach.","Sales","3","5","2","2","2","2","2",1,"1","1"
102346,"M","4","Married","United States of America","J: 190,000 - 249,999","Masters","Exec.","3","5","2","2","2","2","2",1,"1","1"
102347,"F","4","Divorc.","United States of America","F: 110,000 - 129,999","HS-grad","Exec.","2","4","1","1","1","2","2",1,"1","1"
102348,"F","5","Married","United States of America","B: 30,000 - 49,999","Bach.","Exec.","4-5","4","2","1","1","2","2",1,"1","1"
102349,"M","3","Divorc.","United States of America","F: 110,000 - 129,999","10th","Sales","1","3","1","1","1","2","1",1,"1","1"
102350,"F","3","Divorc.","United States of America","I: 170,000 - 189,999","Assoc-V","TechSup","9+","3","1","2","2","1","2",1,"1","1"
102351,"M","4","Married","Japan","L: 300,000 and above","Bach.","Prof.","3","4","2","2","2","2","2",1,"1","1"
102352,"M","1","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","2","3","1","1","1","1","2",1,"2","1"
102353,"M","5","Married","United States of America","J: 190,000 - 249,999","Bach.","?","3","3","2","2","2","2","2",1,"1","1"
102354,"F","2","NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","6-8","3","1","2","2","1","2",1,"2","1"
102355,"M","2","NeverM","United States of America","J: 190,000 - 249,999","Bach.","Other","1","3","1","2","2","1","2",1,"2","1"
102356,"M","3","Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","3","3","1","2","2","1","2",1,"1","1"
102357,"F","4","Divorc.","United States of America","J: 190,000 - 249,999","10th","Cleric.","9+","3","1","2","2","2","1",1,"1","1"
102358,"F","3","Married","United States of America","J: 190,000 - 249,999","11th","Cleric.","4-5","3","1","2","2","2","1",1,"1","1"
102359,"M","4","Divorc.","United States of America","E: 90,000 - 109,999","HS-grad","Crafts","2","4","1","1","1","2","2",1,"1","1"
102360,"M","3","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2","3","1","2","2","1","2",1,"1","1"
102361,"M","9","NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Exec.","2","3","1","1","1","2","2",1,"1","1"
102362,"M","2","Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3","3","1","2","2","1","2",1,"2","1"
102363,"F","3","Married","United States of America","F: 110,000 - 129,999","11th","Machine","1","3","1","1","1","1","1",1,"1","1"
102364,"F","2","NeverM","United States of America","I: 170,000 - 189,999","Bach.","Exec.","2","3","1","2","2","1","2",1,"1","1"
102365,"M","4","Married","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","3","5","1","2","2","2","2",1,"1","1"
102366,"F","2","Divorc.","United Kingdom","L: 300,000 and above","Bach.","Other","9+","3","2","2","2","1","2",1,"2","1"
102367,"F","4","NeverM","United States of America","A: Below 30,000","Masters","Prof.","2","3","1","1","1","2","2",1,"1","1"
102368,"M","3","Married","United States of America","E: 90,000 - 109,999","Bach.","TechSup","3","3","2","1","1","2","2",1,"1","1"
102369,"F","7","Divorc.","United States of America","J: 190,000 - 249,999","Assoc-V","Cleric.","2","5","1","2","2","2","2",1,"1","1"
102370,"M","8","Married","United States of America","F: 110,000 - 129,999","PhD","?","3","2","2","1","1","2","2",1,"1","1"
102371,"F","5","Divorc.","United States of America","J: 190,000 - 249,999","Assoc-V","Cleric.","2","4","1","2","2","2","2",1,"1","1"
102372,"F","1","Married","United States of America","K: 250,000 - 299,999","< Bach.","?","4-5","2","1","2","2","1","2",1,"2","1"
102373,"F","5","Separ.","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2","4","1","2","2","2","2",1,"1","1"
102374,"M","5","Married","United States of America","F: 110,000 - 129,999","Bach.","Exec.","3","6","2","1","1","2","2",1,"1","1"
102375,"F","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Sales","1","1","1","2","2","1","2",1,"2","1"
102376,"M","6","Married","United States of America","D: 70,000 - 89,999","Assoc-V","Exec.","3","5","2","1","1","2","2",1,"1","1"
102377,"F","1","NeverM","United States of America","G: 130,000 - 149,999","10th","Sales","1","1","1","1","1","1","1",1,"2","1"
102378,"M","6","Married","United States of America","G: 130,000 - 149,999","< Bach.","Transp.","3","5","1","1","1","2","2",1,"1","1"
102379,"F","4","Mabsent","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","9+","3","1","2","2","2","2",1,"1","1"
102380,"M","4","Married","United States of America","H: 150,000 - 169,999","Masters","Prof.","3","3","2","2","2","2","2",1,"1","1"
102381,"M","5","Divorc.","United States of America","F: 110,000 - 129,999","Assoc-V","?","2","4","1","1","1","2","2",1,"1","1"
102382,"F","1","NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","1","1","1","2","2","1","2",1,"2","1"
102383,"M","3","Married","United States of America","F: 110,000 - 129,999","< Bach.","Prof.","3","3","1","1","1","1","2",1,"1","1"
102384,"M","7","Married","United States of America","J: 190,000 - 249,999","HS-grad","Handler","3","4","1","2","2","2","2",1,"1","1"
102385,"M","4","Married","Italy","L: 300,000 and above","Bach.","Prof.","3","3","2","2","2","2","2",1,"1","1"
102386,"F","2","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2","3","1","2","2","1","2",1,"2","1"
102387,"F","2","Divorc.","United States of America","L: 300,000 and above","HS-grad","Cleric.","2","3","1","2","2","1","2",1,"2","1"
102388,"M","6","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3","5","2","2","2","2","2",1,"1","1"
102389,"M","3","Divorc.","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","2","4","1","2","2","2","2",1,"1","1"
102390,"M","6","Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Protec.","2","5","1","2","1","2","2",1,"1","1"
102391,"F","7","Widowed","United States of America","L: 300,000 and above","HS-grad","Sales","2","4","1","2","2","2","2",1,"1","1"
102392,"M","1","NeverM","United States of America","G: 130,000 - 149,999","11th","Other","1","1","1","1","1","1","1",1,"2","1"
102393,"M","1","NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Handler","1","2","1","1","1","1","2",1,"2","1"
102394,"M","4","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3","3","2","2","2","2","2",1,"1","1"
102395,"M","6","Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3","5","1","2","2","2","2",1,"1","1"
102396,"M","2","Married","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","3","4","1","2","2","1","2",1,"1","1"
102397,"M","3","Married","Italy","F: 110,000 - 129,999","Bach.","Exec.","3","3","2","1","1","2","2",1,"1","1"
102398,"F","2","NeverM","United States of America","D: 70,000 - 89,999","Bach.","Prof.","2","3","1","1","1","1","2",1,"2","1"
102399,"M","1","NeverM","United States of America","K: 250,000 - 299,999","10th","Other","1","1","1","2","2","1","1",1,"2","1"
102400,"M","3","Married","United States of America","L: 300,000 and above","Bach.","Exec.","3","4","2","2","2","2","2",1,"1","1"
102401,"M","3","Married","United States of America","L: 300,000 and above","Bach.","Exec.","3","5","2","2","2","2","2",1,"1","1"
102402,"M","2","Married","United States of America","J: 190,000 - 249,999","Bach.","Sales","3","3","2","2","2","1","2",1,"1","1"
102403,"M","1","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","1","2","1","2","2","1","2",1,"2","1"
102404,"M","5","Divorc.","United States of America","K: 250,000 - 299,999","Masters","Sales","2","5","2","2","2","2","2",1,"1","1"
102405,"F","2","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Cleric.","1","3","1","2","2","1","2",1,"2","1"
102406,"M","3","Married","United States of America","I: 170,000 - 189,999","HS-grad","Exec.","3","3","2","2","2","2","2",1,"1","1"
102407,"M","4","Married","United States of America","J: 190,000 - 249,999","9th","Handler","3","3","1","2","2","2","1",1,"1","1"
102408,"M","1","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","1","2","1","2","2","1","2",1,"2","1"
102409,"F","1","NeverM","United States of America","F: 110,000 - 129,999","Bach.","Prof.","1","2","1","1","1","1","2",1,"2","1"
102410,"F","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","?","1","1","1","2","2","1","2",1,"2","1"
102411,"F","8","Married","United States of America","H: 150,000 - 169,999","HS-grad","Sales","4-5","5","1","2","2","2","2",1,"1","1"
102412,"F","3","NeverM","Argentina","J: 190,000 - 249,999","9th","House-s","2","3","1","2","2","2","1",1,"1","1"
102413,"F","4","NeverM","United States of America","I: 170,000 - 189,999","Masters","Prof.","1","3","1","2","2","2","2",1,"1","1"
102414,"F","3","NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Sales","2","3","1","2","2","2","2",1,"1","1"
102415,"M","3","Divorc.","United States of America","J: 190,000 - 249,999","Bach.","Prof.","9+","4","1","2","2","2","2",1,"1","1"
102416,"M","3","Married","United States of America","I: 170,000 - 189,999","Assoc-A","Protec.","3","3","2","2","2","2","2",1,"1","1"
102417,"M","8","Married","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","3","5","2","2","2","2","2",1,"1","1"
102418,"F","3","Married","United States of America","F: 110,000 - 129,999","HS-grad","Machine","4-5","3","2","1","1","1","2",1,"1","1"
102419,"F","7","Widowed","United States of America","F: 110,000 - 129,999","7th-8th","Farming","9+","2","1","1","1","2","1",1,"1","1"
102420,"M","7","NeverM","United States of America","L: 300,000 and above","11th","Farming","9+","3","1","2","2","2","1",1,"1","1"
102421,"M","3","Divorc.","United States of America","H: 150,000 - 169,999","10th","?","2","7","1","2","1","2","1",1,"1","1"
102422,"M","5","Divorc.","United States of America","J: 190,000 - 249,999","Profsc","Exec.","2","6","2","2","2","2","2",1,"1","1"
102423,"M","5","Divorc.","United States of America","L: 300,000 and above","HS-grad","Crafts","2","4","1","2","2","2","2",1,"1","1"
102424,"F","3","Divorc.","United States of America","C: 50,000 - 69,999","HS-grad","Other","9+","3","1","1","1","2","2",1,"1","1"
102425,"F","2","Married","United States of America","E: 90,000 - 109,999","Bach.","Exec.","4-5","3","2","1","1","1","2",1,"2","1"
102426,"M","5","Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Exec.","2","4","1","2","2","2","2",1,"1","1"
102427,"M","4","NeverM","United States of America","C: 50,000 - 69,999","< Bach.","Protec.","1","3","1","1","1","2","2",1,"1","1"
102428,"M","4","Married","United States of America","F: 110,000 - 129,999","Assoc-V","Exec.","3","3","2","1","1","2","2",1,"1","1"
102429,"M","4","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Machine","9+","3","1","2","2","2","2",1,"1","1"
102430,"F","1","Divorc.","United States of America","G: 130,000 - 149,999","HS-grad","Other","9+","4","1","1","1","1","2",1,"2","1"
102431,"F","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Other","1","1","1","2","2","1","2",1,"2","1"
102432,"F","3","Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Cleric.","9+","3","1","2","1","1","2",1,"1","1"
102433,"F","3","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Prof.","2","3","1","2","2","1","2",1,"1","1"
102434,"M","3","Married","United States of America","I: 170,000 - 189,999","Masters","Exec.","3","3","1","2","2","1","2",1,"1","1"
102435,"M","4","Married","United States of America","J: 190,000 - 249,999","Masters","Prof.","3","5","2","2","2","2","2",1,"1","1"
102436,"F","4","Married","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","4-5","5","2","2","2","2","2",1,"1","1"
102437,"M","5","Married","United States of America","G: 130,000 - 149,999","HS-grad","Crafts","3","4","2","1","1","2","2",1,"1","1"
102438,"M","4","Married","United States of America","L: 300,000 and above","Bach.","Prof.","3","3","2","2","2","2","2",1,"1","1"
102439,"F","2","NeverM","United States of America","B: 30,000 - 49,999","10th","Cleric.","2","3","1","1","1","1","1",1,"2","1"
102440,"M","1","Married","United States of America","L: 300,000 and above","HS-grad","Sales","1","2","1","2","2","1","2",1,"2","1"
102441,"M","7","Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3","5","1","2","2","2","2",1,"1","1"
102442,"M","1","NeverM","United States of America","J: 190,000 - 249,999","Bach.","Handler","2","2","1","2","2","1","2",1,"2","1"
102443,"M","1","NeverM","Argentina","K: 250,000 - 299,999","HS-grad","Other","6-8","2","1","2","2","1","2",1,"2","1"
102444,"M","3","Married","United States of America","B: 30,000 - 49,999","Assoc-V","Farming","3","5","1","1","1","1","2",1,"1","1"
102445,"M","5","Married","United States of America","L: 300,000 and above","HS-grad","Sales","3","4","1","2","2","2","2",1,"1","1"
102446,"M","2","Married","Argentina","J: 190,000 - 249,999","HS-grad","Machine","3","3","1","2","2","1","2",1,"2","1"
102447,"M","4","Married","United States of America","C: 50,000 - 69,999","Bach.","Exec.","3","5","1","1","1","2","2",1,"1","1"
102448,"F","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","1","1","1","2","2","1","2",1,"2","1"
102449,"F","5","Divorc.","United States of America","D: 70,000 - 89,999","Assoc-A","Exec.","9+","10","1","1","1","2","2",1,"1","1"
102450,"M","4","Married","United States of America","J: 190,000 - 249,999","HS-grad","Sales","3","1","1","2","2","2","2",1,"1","1"
102451,"M","9","Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2","8","2","2","2","2","2",1,"1","1"
102452,"M","4","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","9+","3","1","2","2","2","2",1,"1","1"
102453,"F","4","Divorc.","Germany","J: 190,000 - 249,999","Bach.","Cleric.","9+","3","1","2","2","2","2",1,"1","1"
102454,"F","4","Married","United States of America","I: 170,000 - 189,999","Bach.","Prof.","4-5","3","1","2","2","2","2",1,"1","1"
102455,"M","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Handler","1","1","1","2","2","1","2",1,"2","1"
