"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
100797,"M",33,"Mabsent","United States of America","L: 300,000 and above","HS-grad","Sales","2",2,0,1,1,0,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100798,"M",35,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Protec.","3",4,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100799,"M",26,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Crafts","1",3,0,0,0,0,1,1,1,0,"Thank you, But please remove my name from your list."
100800,"M",68,"Married","United States of America","K: 250,000 - 299,999","Bach.","Sales","3",5,0,1,1,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100801,"M",17,"NeverM","United States of America","K: 250,000 - 299,999","10th","Other","1",1,0,1,1,0,0,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100802,"F",29,"Separ.","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","9+",3,0,1,1,0,1,1,1,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100803,"M",57,"Married","United States of America","K: 250,000 - 299,999","11th","Other","3",7,0,1,1,1,0,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100804,"F",60,"Divorc.","United States of America","A: Below 30,000","< Bach.","Prof.","2",6,0,0,0,1,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100805,"F",44,"NeverM","Argentina","L: 300,000 and above","Bach.","Prof.","2",6,0,1,1,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100806,"M",42,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Handler","3",4,0,0,0,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100807,"F",38,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Prof.","9+",4,0,1,1,1,1,1,0,0,""
100808,"M",30,"Divorc.","United States of America","E: 90,000 - 109,999","HS-grad","Machine","9+",3,0,0,0,0,1,1,0,0,"Thank you, But please remove my name from your list."
100809,"M",50,"Married","United States of America","L: 300,000 and above","Bach.","Sales","3",8,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100810,"F",20,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Cleric.","1",2,0,1,1,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100811,"F",65,"Widowed","United States of America","I: 170,000 - 189,999","10th","Sales","2",3,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100812,"M",40,"Married","United States of America","E: 90,000 - 109,999","< Bach.","TechSup","3",5,1,0,0,1,1,1,0,0,"I love it. Will never shop at other shops again!"
100813,"F",44,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Exec.","6-8",6,0,1,1,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100814,"M",44,"Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Crafts","2",4,0,0,0,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100815,"M",57,"Married","United States of America","J: 190,000 - 249,999","Masters","Prof.","3",9,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
100816,"F",41,"Married","United States of America","J: 190,000 - 249,999","Masters","Exec.","4-5",4,1,1,1,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
100817,"M",71,"Married","United States of America","G: 130,000 - 149,999","Masters","Sales","3",7,1,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100818,"M",46,"Married","United States of America","K: 250,000 - 299,999","Bach.","Transp.","3",5,1,1,1,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100819,"M",19,"NeverM","United States of America","L: 300,000 and above","11th","Other","1",1,0,1,1,0,0,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100820,"F",23,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Machine","1",2,0,0,0,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100821,"M",23,"NeverM","United States of America","L: 300,000 and above","Bach.","Other","2",2,0,1,1,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100822,"M",41,"Divorc.","United States of America","L: 300,000 and above","Masters","Sales","9+",1,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100823,"M",56,"Mabsent","Turkey","E: 90,000 - 109,999","Assoc-A","Other","2",4,0,0,0,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100824,"F",25,"NeverM","Saudi Arabia","J: 190,000 - 249,999","Bach.","TechSup","9+",3,0,1,1,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100825,"F",23,"NeverM","United States of America","C: 50,000 - 69,999","Bach.","Protec.","2",2,0,0,0,0,1,1,1,0,"I love the new on-line documentation."
100826,"F",20,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Sales","1",2,0,0,0,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100827,"M",58,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","3",6,1,1,1,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
100828,"F",48,"Divorc.","United States of America","I: 170,000 - 189,999","9th","Sales","2",5,0,1,1,1,0,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100829,"F",42,"Widowed","United States of America","J: 190,000 - 249,999","Assoc-V","Prof.","9+",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100830,"F",17,"NeverM","United States of America","L: 300,000 and above","11th","Cleric.","1",1,0,1,1,0,0,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
100831,"M",28,"Married","United States of America","K: 250,000 - 299,999","Bach.","Prof.","3",3,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100832,"M",29,"NeverM","Argentina","G: 130,000 - 149,999","HS-grad","Crafts","2",3,0,0,0,0,1,1,1,0,"I love the new on-line documentation."
100833,"F",19,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","6-8",2,0,1,1,0,1,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
100834,"M",33,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",3,0,1,1,0,1,1,0,0,""
100835,"M",28,"Married","United States of America","I: 170,000 - 189,999","Bach.","Exec.","3",4,1,1,1,0,1,1,1,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
100836,"M",41,"Married","United States of America","F: 110,000 - 129,999","< Bach.","Farming","3",2,0,0,0,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100837,"F",20,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Cleric.","1",1,0,1,1,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100838,"M",30,"Married","United States of America","D: 70,000 - 89,999","Bach.","Exec.","3",4,1,0,0,0,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
100839,"M",30,"Married","United States of America","K: 250,000 - 299,999","Bach.","Sales","3",4,1,1,1,0,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100840,"M",48,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",5,1,1,1,1,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
100841,"M",60,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Handler","2",6,0,0,0,1,1,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
100842,"F",53,"Widowed","United States of America","F: 110,000 - 129,999","HS-grad","Machine","2",5,0,0,0,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100843,"F",32,"Separ.","United States of America","J: 190,000 - 249,999","Bach.","Prof.","2",4,1,1,1,0,1,1,0,0,""
100844,"M",39,"Married","Poland","J: 190,000 - 249,999","Masters","Transp.","3",4,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100845,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","PhD","Prof.","2",3,0,1,1,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100846,"M",21,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Handler","1",2,0,1,1,0,1,1,1,0,""
100847,"M",27,"Divorc.","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","2",3,0,0,0,0,1,1,1,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100848,"F",58,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","2",9,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100849,"F",36,"NeverM","United States of America","C: 50,000 - 69,999","Bach.","Cleric.","2",5,0,0,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100850,"M",40,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Crafts","3",4,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
100851,"F",25,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","TechSup","9+",3,0,1,1,0,1,1,1,0,"Thank you, But please remove my name from your list."
100852,"M",51,"Widowed","United States of America","K: 250,000 - 299,999","HS-grad","Handler","2",4,0,1,1,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100853,"M",49,"Married","United States of America","K: 250,000 - 299,999","Bach.","Sales","3",4,1,1,1,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
100854,"F",47,"Separ.","United States of America","L: 300,000 and above","HS-grad","Cleric.","9+",5,0,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100855,"M",25,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Exec.","1",3,0,1,1,0,1,1,1,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100856,"F",61,"Widowed","United States of America","H: 150,000 - 169,999","11th","Other","9+",5,1,1,0,1,0,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
100857,"M",26,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Other","3",3,0,1,1,0,1,1,1,0,"Thank you, But please remove my name from your list."
100858,"M",26,"NeverM","United States of America","L: 300,000 and above","12th","Transp.","1",3,0,1,1,0,0,1,1,0,"I love the new on-line documentation."
100859,"M",21,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Exec.","1",1,0,0,0,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100860,"F",33,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","4-5",5,0,1,1,0,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100861,"M",23,"NeverM","United States of America","L: 300,000 and above","Bach.","Cleric.","2",2,0,1,1,0,1,1,1,0,"I love the discounts. But I mostly end upbuying  things I do not need."
100862,"M",43,"Married","United States of America","L: 300,000 and above","12th","Cleric.","3",4,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100863,"M",32,"Married","United States of America","L: 300,000 and above","HS-grad","Cleric.","3",3,0,1,1,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100864,"F",17,"NeverM","United States of America","G: 130,000 - 149,999","10th","Other","1",0,0,0,0,0,0,1,1,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
100865,"F",35,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","1",4,0,1,1,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100866,"F",71,"NeverM","United States of America","I: 170,000 - 189,999","Masters","Other","2",4,0,1,1,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100867,"M",19,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Machine","6-8",2,0,1,1,0,1,1,1,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100868,"M",42,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","3",4,0,1,1,1,1,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
100869,"M",22,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Cleric.","1",2,0,0,0,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100870,"F",26,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Exec.","2",3,0,1,1,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100871,"M",40,"Married","United States of America","C: 50,000 - 69,999","Bach.","Exec.","3",4,1,0,0,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
100872,"M",32,"Married","United States of America","B: 30,000 - 49,999","< Bach.","Crafts","3",4,0,0,0,0,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100873,"M",24,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Machine","2",2,0,1,1,0,1,1,1,0,""
100874,"F",53,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","4-5",5,1,1,1,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100875,"M",50,"Married","United States of America","A: Below 30,000","< Bach.","Protec.","3",5,1,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100876,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","10th","Crafts","2",2,0,1,1,0,0,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100877,"M",25,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Sales","2",3,0,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100878,"M",50,"Married","United States of America","J: 190,000 - 249,999","< Bach.","TechSup","3",6,1,1,1,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100879,"M",56,"Married","United States of America","L: 300,000 and above","HS-grad","Exec.","3",6,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100880,"M",36,"Married","United States of America","A: Below 30,000","HS-grad","Transp.","3",4,0,0,0,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100881,"M",35,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Protec.","2",4,0,1,1,1,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
100882,"M",24,"NeverM","Argentina","K: 250,000 - 299,999","10th","Sales","2",3,0,1,1,0,0,1,1,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100883,"M",45,"Married","United States of America","J: 190,000 - 249,999","PhD","Prof.","3",7,1,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100884,"M",44,"Married","United States of America","B: 30,000 - 49,999","< Bach.","TechSup","3",2,1,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100885,"M",19,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","?","6-8",1,0,1,1,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
100886,"M",20,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Other","1",2,0,1,0,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
100887,"M",44,"Married","United Kingdom","F: 110,000 - 129,999","HS-grad","Crafts","3",6,1,0,0,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
100888,"M",37,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","1",4,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100889,"M",46,"Married","United States of America","F: 110,000 - 129,999","Masters","Prof.","3",5,1,0,0,1,1,1,0,0,"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"
100890,"F",57,"Widowed","United States of America","F: 110,000 - 129,999","< Bach.","Cleric.","9+",6,1,0,0,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100891,"M",55,"Married","United States of America","L: 300,000 and above","HS-grad","Crafts","3",7,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100892,"M",26,"NeverM","United States of America","H: 150,000 - 169,999","11th","Transp.","2",3,0,1,0,0,0,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100893,"F",35,"NeverM","Poland","J: 190,000 - 249,999","12th","Other","2",4,0,1,1,1,0,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100894,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","Profsc","Prof.","2",1,0,1,1,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100895,"M",35,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Exec.","3",5,0,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100896,"F",24,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Other","1",2,0,1,1,0,1,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
100897,"M",45,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Prof.","3",7,1,1,1,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
100898,"M",50,"Mabsent","Italy","J: 190,000 - 249,999","Masters","Prof.","6-8",8,0,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100899,"M",56,"Separ.","Italy","J: 190,000 - 249,999","1st-4th","Exec.","2",4,0,1,1,1,0,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100900,"M",44,"Married","Argentina","F: 110,000 - 129,999","HS-grad","Exec.","3",4,0,0,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100901,"F",47,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Other","2",6,0,1,0,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100902,"M",21,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2",2,0,1,1,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
100903,"F",30,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Cleric.","1",3,0,1,1,0,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100904,"M",29,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2",4,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
100905,"F",63,"Widowed","United States of America","L: 300,000 and above","Bach.","?","2",9,0,1,1,1,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
100906,"M",42,"Married","United States of America","I: 170,000 - 189,999","Masters","Prof.","3",4,0,1,1,1,1,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
100907,"M",27,"Married","United States of America","E: 90,000 - 109,999","11th","Sales","3",3,0,0,0,0,0,1,1,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100908,"M",30,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Handler","3",5,0,1,1,0,1,1,0,0,"I love the new on-line documentation."
100909,"F",70,"Widowed","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","9+",2,0,0,0,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100910,"M",80,"Married","United States of America","K: 250,000 - 299,999","Assoc-V","Crafts","3",4,0,1,1,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
100911,"M",51,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","3",5,0,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100912,"F",35,"Mar-AF","United States of America","L: 300,000 and above","Assoc-A","Cleric.","4-5",4,0,1,1,1,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100913,"F",66,"Widowed","United States of America","I: 170,000 - 189,999","HS-grad","Sales","6-8",7,0,1,1,1,1,1,0,0,"Thank you, But please remove my name from your list."
100914,"M",39,"Divorc.","United States of America","L: 300,000 and above","11th","Transp.","1",4,0,1,1,1,0,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
100915,"F",20,"NeverM","United States of America","C: 50,000 - 69,999","< Bach.","?","1",2,0,0,0,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100916,"M",26,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3",3,0,0,0,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100917,"M",43,"Married","United States of America","H: 150,000 - 169,999","Assoc-V","Crafts","3",5,0,1,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100918,"M",30,"NeverM","Italy","H: 150,000 - 169,999","HS-grad","Cleric.","2",3,0,1,0,0,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100919,"M",41,"NeverM","United States of America","B: 30,000 - 49,999","< Bach.","Crafts","2",4,0,0,0,1,1,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
100920,"M",35,"Married","United States of America","L: 300,000 and above","HS-grad","Machine","3",4,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100921,"M",33,"Married","United States of America","G: 130,000 - 149,999","Bach.","Sales","3",6,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100922,"M",34,"NeverM","United States of America","L: 300,000 and above","< Bach.","Prof.","2",4,1,1,1,0,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100923,"M",35,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3",4,0,1,1,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100924,"M",40,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0,""
100925,"M",20,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Handler","1",2,0,0,0,0,1,1,1,0,""
100926,"M",29,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",3,0,1,1,0,1,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
100927,"F",47,"NeverM","United States of America","A: Below 30,000","Assoc-V","Other","2",7,0,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100928,"M",37,"Married","United States of America","L: 300,000 and above","HS-grad","Cleric.","3",4,0,1,1,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100929,"F",22,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","1",2,0,0,0,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100930,"F",81,"Widowed","United States of America","F: 110,000 - 129,999","Bach.","Prof.","2",0,0,0,0,1,1,1,0,0,"I love the new on-line documentation."
100931,"M",48,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3",6,1,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100932,"M",31,"NeverM","United States of America","D: 70,000 - 89,999","HS-grad","Machine","1",5,0,0,0,0,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100933,"M",46,"Married","United States of America","L: 300,000 and above","HS-grad","Sales","3",7,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100934,"M",29,"Mabsent","United States of America","B: 30,000 - 49,999","Bach.","?","2",4,0,0,0,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
100935,"F",22,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Other","2",2,0,0,0,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
100936,"M",63,"Married","United States of America","C: 50,000 - 69,999","9th","Crafts","3",3,0,0,0,1,0,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100937,"M",23,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",4,0,1,1,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100938,"M",39,"NeverM","United States of America","L: 300,000 and above","HS-grad","Farming","1",1,0,1,1,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
100939,"M",37,"Married","United States of America","L: 300,000 and above","Assoc-A","Farming","3",4,0,1,1,1,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100940,"F",34,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Other","4-5",3,1,0,0,0,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
