"FROM_ACCT_ID","TO_ACCT_ID","DESCRIPTION","AMOUNT"
578,226,"transfer",1000
578,919,"transfer",1000
578,831,"transfer",1000
578,551,"transfer",1000
579,784,"transfer",1000
579,904,"transfer",1000
579,76,"transfer",1000
579,797,"transfer",1000
579,650,"transfer",1000
580,752,"transfer",1000
580,82,"transfer",1000
580,529,"transfer",1000
580,299,"transfer",1000
580,225,"transfer",1000
581,228,"transfer",1000
581,41,"transfer",1000
581,767,"transfer",1000
581,273,"transfer",1000
581,252,"transfer",1000
582,534,"transfer",1000
582,623,"transfer",1000
582,616,"transfer",1000
582,499,"transfer",1000
582,850,"transfer",1000
583,130,"transfer",1000
583,4,"transfer",1000
583,49,"transfer",1000
583,325,"transfer",1000
583,555,"transfer",1000
584,821,"transfer",1000
584,13,"transfer",1000
584,276,"transfer",1000
584,542,"transfer",1000
584,211,"transfer",1000
585,856,"transfer",1000
585,287,"transfer",1000
585,981,"transfer",1000
585,538,"transfer",1000
585,640,"transfer",1000
586,897,"transfer",1000
586,644,"transfer",1000
586,387,"transfer",1000
586,154,"transfer",1572
586,154,"transfer",2196
587,78,"transfer",1000
587,463,"transfer",1000
587,403,"transfer",1000
587,756,"transfer",1000
587,50,"transfer",1000
588,640,"transfer",1000
588,850,"transfer",1000
588,752,"transfer",1000
588,317,"transfer",1000
588,604,"transfer",1000
589,248,"transfer",1000
589,259,"transfer",1000
589,702,"transfer",1000
589,535,"transfer",1000
589,228,"transfer",1000
590,850,"transfer",1000
590,529,"transfer",1000
590,962,"transfer",1000
590,109,"transfer",1000
590,241,"transfer",1000
591,138,"transfer",1000
591,181,"transfer",1000
591,889,"transfer",1000
591,273,"transfer",1000
591,380,"transfer",1000
592,764,"transfer",1000
592,980,"transfer",1000
592,394,"transfer",1000
592,204,"transfer",1000
592,934,"transfer",1000
593,920,"transfer",1000
593,175,"transfer",1000
593,521,"transfer",1000
593,918,"transfer",1000
593,881,"transfer",1000
594,417,"transfer",1000
594,534,"transfer",1000
594,559,"transfer",1000
594,793,"transfer",1000
594,231,"transfer",1000
595,441,"transfer",1000
595,840,"transfer",1000
595,835,"transfer",1000
595,164,"transfer",1000
595,459,"transfer",1000
596,921,"transfer",1000
596,595,"transfer",1000
596,78,"transfer",1000
596,975,"transfer",1000
596,481,"transfer",1000
597,330,"transfer",1000
597,348,"transfer",1000
597,136,"transfer",1000
597,57,"transfer",1000
597,166,"transfer",1000
598,962,"transfer",1000
598,330,"transfer",1000
598,981,"transfer",1000
598,306,"transfer",1000
598,626,"transfer",1000
599,672,"transfer",1000
599,959,"transfer",1000
599,670,"transfer",1000
599,77,"transfer",1000
599,887,"transfer",1000
600,921,"transfer",1000
600,559,"transfer",1000
600,926,"transfer",1000
600,414,"transfer",1000
600,794,"transfer",1000
601,225,"transfer",1000
601,181,"transfer",1000
601,804,"transfer",1000
601,535,"transfer",1000
601,73,"transfer",1000
602,738,"transfer",1000
602,595,"transfer",1000
602,651,"transfer",1000
602,814,"transfer",1000
602,804,"transfer",1000
603,934,"transfer",1000
603,392,"transfer",1000
603,728,"transfer",1000
603,146,"transfer",1000
603,551,"transfer",1000
604,525,"transfer",1000
604,183,"transfer",1000
604,27,"transfer",1000
604,734,"transfer",1000
604,309,"transfer",1000
605,696,"transfer",1000
605,893,"transfer",1000
605,865,"transfer",1000
605,934,"transfer",1000
605,536,"transfer",1000
606,404,"transfer",1000
606,661,"transfer",1000
606,667,"transfer",1000
606,913,"transfer",1000
606,759,"transfer",1000
607,88,"transfer",1000
607,60,"transfer",1000
607,440,"transfer",1000
607,651,"transfer",1000
607,305,"transfer",1000
608,249,"transfer",1000
608,502,"transfer",1000
608,985,"transfer",1000
608,153,"transfer",1000
608,327,"transfer",1000
609,644,"transfer",1000
609,289,"transfer",1000
609,311,"transfer",1000
609,191,"transfer",1000
609,40,"transfer",1000
610,998,"transfer",1000
610,655,"transfer",1000
610,856,"transfer",1000
610,258,"transfer",1000
610,135,"transfer",1000
611,348,"transfer",1000
611,614,"transfer",1000
611,672,"transfer",1000
611,406,"transfer",1000
611,466,"transfer",1000
612,76,"transfer",1000
612,218,"transfer",1000
612,934,"transfer",1000
612,33,"transfer",1000
612,795,"transfer",1000
613,280,"transfer",1000
613,569,"transfer",1000
613,663,"transfer",1000
613,559,"transfer",1000
613,620,"transfer",1000
614,919,"transfer",1000
614,423,"transfer",1000
614,458,"transfer",1000
614,944,"transfer",1000
614,509,"transfer",1000
615,582,"transfer",1000
615,504,"transfer",1000
615,584,"transfer",1000
615,572,"transfer",1000
615,602,"transfer",1000
616,756,"transfer",1000
616,801,"transfer",1000
616,674,"transfer",1000
616,710,"transfer",1000
616,764,"transfer",1000
617,867,"transfer",1000
617,543,"transfer",1000
617,595,"transfer",1000
617,251,"transfer",1000
617,779,"transfer",1000
618,765,"transfer",1000
618,455,"transfer",1000
618,310,"transfer",1000
618,642,"transfer",1000
618,523,"transfer",1000
619,650,"transfer",1000
619,152,"transfer",1000
619,324,"transfer",1000
619,590,"transfer",1000
619,893,"transfer",1000
620,259,"transfer",1000
620,94,"transfer",1000
620,610,"transfer",1000
620,518,"transfer",1000
620,980,"transfer",1000
621,286,"transfer",1000
621,857,"transfer",1000
621,134,"transfer",1000
621,554,"transfer",1000
621,264,"transfer",1000
622,808,"transfer",1000
622,482,"transfer",1000
622,135,"transfer",1000
622,30,"transfer",1000
622,736,"transfer",1000
623,85,"transfer",1000
623,640,"transfer",1000
623,249,"transfer",1000
623,807,"transfer",1000
623,227,"transfer",1000
624,602,"transfer",1000
624,414,"transfer",1000
624,745,"transfer",1000
624,49,"transfer",1000
624,131,"transfer",1000
625,128,"transfer",1000
625,225,"transfer",1000
625,900,"transfer",1000
625,4,"transfer",1000
625,716,"transfer",1000
626,822,"transfer",1000
626,744,"transfer",1000
626,888,"transfer",1000
626,150,"transfer",1000
626,693,"transfer",1000
627,920,"transfer",1000
627,333,"transfer",1000
627,716,"transfer",1000
627,11,"transfer",1000
627,856,"transfer",1000
628,144,"transfer",1000
628,258,"transfer",1000
628,448,"transfer",1000
628,805,"transfer",1000
628,560,"transfer",1000
629,339,"transfer",1000
629,509,"transfer",1000
629,330,"transfer",1000
629,691,"transfer",1000
629,25,"transfer",1000
630,355,"transfer",1000
630,299,"transfer",1000
630,167,"transfer",1000
630,218,"transfer",1000
630,784,"transfer",1000
631,565,"transfer",1000
631,534,"transfer",1000
631,719,"transfer",1000
631,274,"transfer",1000
631,387,"transfer",1000
632,794,"transfer",1000
632,934,"transfer",1000
632,820,"transfer",1000
632,249,"transfer",1000
632,181,"transfer",1000
633,807,"transfer",1000
633,926,"transfer",1000
633,289,"transfer",1000
633,480,"transfer",1000
633,424,"transfer",1000
634,88,"transfer",1000
634,207,"transfer",1000
634,91,"transfer",1000
634,904,"transfer",1000
634,791,"transfer",1000
635,380,"transfer",1000
635,699,"transfer",1000
635,934,"transfer",1000
635,324,"transfer",1000
635,740,"transfer",1000
636,822,"transfer",1000
636,222,"transfer",1000
636,942,"transfer",1000
636,218,"transfer",1000
636,553,"transfer",1000
637,145,"transfer",1000
637,920,"transfer",1416
637,920,"transfer",1365
637,348,"transfer",1000
637,348,"transfer",2000
638,21,"transfer",1000
638,921,"transfer",1000
638,714,"transfer",1000
638,436,"transfer",1000
638,312,"transfer",1000
639,650,"transfer",1000
639,765,"transfer",1000
639,485,"transfer",1000
639,443,"transfer",1000
639,664,"transfer",1000
640,738,"transfer",1000
640,286,"transfer",1000
640,282,"transfer",1000
640,4,"transfer",1000
640,920,"transfer",1000
641,707,"transfer",1000
641,719,"transfer",1000
641,746,"transfer",1000
641,484,"transfer",1000
641,460,"transfer",1000
642,299,"transfer",1000
642,693,"transfer",1000
642,282,"transfer",1000
642,903,"transfer",1000
642,347,"transfer",1000
643,305,"transfer",1000
643,35,"transfer",1000
643,934,"transfer",1000
643,380,"transfer",1000
643,851,"transfer",1000
644,968,"transfer",1000
644,681,"transfer",1000
644,383,"transfer",1000
644,261,"transfer",1000
644,430,"transfer",1000
645,971,"transfer",1000
645,799,"transfer",1000
645,681,"transfer",1000
645,53,"transfer",2833
645,53,"transfer",1179
646,190,"transfer",1000
646,139,"transfer",1000
646,397,"transfer",1000
646,975,"transfer",1000
646,348,"transfer",1000
647,49,"transfer",1000
647,155,"transfer",1000
647,418,"transfer",1000
647,482,"transfer",1000
647,201,"transfer",1000
648,458,"transfer",1000
648,554,"transfer",1000
648,230,"transfer",1000
648,407,"transfer",1000
648,795,"transfer",1000
649,602,"transfer",1000
649,551,"transfer",1000
649,83,"transfer",1000
649,386,"transfer",1000
649,643,"transfer",1000
650,558,"transfer",1000
650,893,"transfer",1000
650,616,"transfer",1000
650,909,"transfer",1000
650,66,"transfer",1000
651,933,"transfer",1000
651,13,"transfer",1000
651,944,"transfer",1000
651,272,"transfer",1000
651,824,"transfer",1000
652,379,"transfer",1000
652,962,"transfer",1000
652,823,"transfer",1000
652,276,"transfer",1000
652,642,"transfer",1000
653,480,"transfer",1000
653,541,"transfer",1000
653,642,"transfer",1000
653,897,"transfer",1000
653,50,"transfer",1000
654,601,"transfer",1000
654,387,"transfer",1000
654,410,"transfer",1000
654,720,"transfer",1000
654,181,"transfer",1000
655,976,"transfer",1000
655,589,"transfer",1000
655,870,"transfer",1000
655,759,"transfer",1000
655,865,"transfer",1000
656,720,"transfer",1000
656,241,"transfer",1000
656,74,"transfer",1000
656,428,"transfer",1000
656,171,"transfer",1000
657,579,"transfer",1000
657,870,"transfer",1000
657,269,"transfer",1000
657,716,"transfer",1000
657,549,"transfer",1000
658,152,"transfer",1000
658,374,"transfer",1000
658,155,"transfer",1000
658,624,"transfer",1000
658,955,"transfer",1000
659,857,"transfer",1000
659,817,"transfer",1000
659,286,"transfer",1000
659,548,"transfer",1000
659,746,"transfer",1000
660,613,"transfer",1000
660,942,"transfer",1000
660,78,"transfer",1000
660,340,"transfer",1000
660,461,"transfer",1000
661,744,"transfer",1000
661,294,"transfer",1000
661,934,"transfer",1000
661,350,"transfer",1000
661,730,"transfer",1000
662,499,"transfer",1000
662,4,"transfer",1000
662,118,"transfer",1000
662,560,"transfer",1000
662,153,"transfer",1000
663,892,"transfer",1000
663,974,"transfer",1000
663,741,"transfer",1000
663,693,"transfer",1000
663,66,"transfer",1000
664,804,"transfer",1000
664,19,"transfer",1000
664,481,"transfer",1000
664,331,"transfer",1000
664,490,"transfer",1000
665,749,"transfer",1000
665,892,"transfer",1000
665,352,"transfer",1000
665,403,"transfer",1000
665,453,"transfer",1000
666,448,"transfer",1000
666,218,"transfer",1000
666,281,"transfer",1000
666,879,"transfer",1000
666,223,"transfer",1000
667,734,"transfer",1000
667,981,"transfer",1000
667,678,"transfer",1000
667,71,"transfer",1000
667,168,"transfer",1000
668,836,"transfer",1000
668,223,"transfer",1000
668,525,"transfer",1000
668,979,"transfer",1000
668,441,"transfer",1000
669,232,"transfer",1000
669,352,"transfer",1000
669,893,"transfer",1000
669,584,"transfer",1000
669,878,"transfer",1000
670,218,"transfer",1000
670,772,"transfer",1000
670,811,"transfer",1000
670,155,"transfer",1000
670,150,"transfer",1000
671,796,"transfer",1000
671,891,"transfer",1000
671,738,"transfer",1000
671,699,"transfer",1000
671,949,"transfer",1000
672,181,"transfer",1000
672,281,"transfer",1000
672,713,"transfer",1000
672,428,"transfer",1000
672,565,"transfer",1000
673,8,"transfer",1000
673,222,"transfer",1000
673,537,"transfer",1000
673,95,"transfer",1000
673,690,"transfer",1000
674,406,"transfer",1000
674,208,"transfer",1000
674,91,"transfer",1000
674,919,"transfer",1000
674,311,"transfer",1000
675,146,"transfer",1000
675,697,"transfer",1000
675,80,"transfer",1000
675,662,"transfer",1000
675,581,"transfer",1000
676,668,"transfer",1000
676,259,"transfer",1000
676,634,"transfer",1000
676,378,"transfer",1000
676,972,"transfer",1000
677,643,"transfer",1000
677,110,"transfer",1000
677,576,"transfer",1000
677,782,"transfer",1000
677,60,"transfer",1000
678,135,"transfer",1000
678,840,"transfer",1000
678,795,"transfer",1000
678,259,"transfer",1000
678,265,"transfer",1000
679,436,"transfer",1000
679,81,"transfer",1000
679,955,"transfer",1000
679,479,"transfer",1000
679,45,"transfer",1000
680,384,"transfer",1000
680,397,"transfer",1000
680,137,"transfer",1000
680,801,"transfer",1000
680,939,"transfer",1000
681,205,"transfer",1000
681,443,"transfer",1000
681,478,"transfer",1000
681,13,"transfer",1000
681,975,"transfer",1000
682,583,"transfer",1000
682,934,"transfer",1000
682,10,"transfer",1000
682,448,"transfer",1000
682,286,"transfer",1000
683,981,"transfer",1000
683,109,"transfer",1000
683,10,"transfer",1000
683,634,"transfer",1000
683,579,"transfer",1000
684,872,"transfer",1000
684,399,"transfer",1000
684,477,"transfer",1000
684,552,"transfer",1000
684,365,"transfer",1000
685,91,"transfer",1000
685,734,"transfer",1000
685,578,"transfer",1000
685,35,"transfer",1000
685,458,"transfer",1000
686,181,"transfer",1000
686,222,"transfer",1000
686,534,"transfer",1000
686,660,"transfer",1000
686,138,"transfer",1000
687,145,"transfer",1000
687,258,"transfer",1000
687,903,"transfer",1000
687,296,"transfer",1000
687,177,"transfer",1000
688,743,"transfer",1000
688,717,"transfer",1000
688,577,"transfer",1000
688,876,"transfer",1000
688,420,"transfer",1000
689,603,"transfer",1000
689,222,"transfer",1000
689,78,"transfer",1000
689,669,"transfer",1000
689,458,"transfer",1000
690,918,"transfer",1000
690,68,"transfer",1000
690,135,"transfer",1000
690,752,"transfer",1000
690,335,"transfer",1000
691,621,"transfer",1000
691,502,"transfer",1000
691,140,"transfer",1000
691,495,"transfer",1000
691,181,"transfer",1000
692,743,"transfer",1000
692,403,"transfer",1000
692,40,"transfer",1000
692,478,"transfer",1000
692,289,"transfer",1000
693,511,"transfer",1000
693,982,"transfer",1000
693,796,"transfer",1000
693,948,"transfer",1000
693,578,"transfer",1000
694,524,"transfer",1000
694,830,"transfer",1000
694,27,"transfer",1000
694,534,"transfer",1000
694,118,"transfer",1000
695,6,"transfer",1000
695,818,"transfer",1000
695,620,"transfer",1000
695,284,"transfer",1000
695,744,"transfer",1000
696,561,"transfer",1000
696,318,"transfer",1000
696,351,"transfer",1000
696,60,"transfer",1000
696,216,"transfer",1000
697,255,"transfer",1000
697,787,"transfer",1000
697,579,"transfer",1000
697,974,"transfer",1000
697,249,"transfer",1000
698,68,"transfer",1000
698,135,"transfer",1000
698,404,"transfer",1000
698,932,"transfer",1000
698,317,"transfer",1000
699,642,"transfer",1000
699,152,"transfer",1000
699,501,"transfer",1000
699,29,"transfer",1000
699,978,"transfer",1000
700,547,"transfer",1000
700,674,"transfer",1000
700,259,"transfer",1000
700,809,"transfer",1000
700,607,"transfer",1000
701,673,"transfer",1000
701,421,"transfer",1000
701,706,"transfer",1000
701,975,"transfer",1000
701,104,"transfer",1000
702,222,"transfer",1000
702,981,"transfer",1000
702,155,"transfer",1000
702,310,"transfer",1000
702,960,"transfer",1000
703,359,"transfer",1000
703,58,"transfer",1000
703,969,"transfer",1000
703,890,"transfer",1000
703,646,"transfer",1000
704,387,"transfer",1000
704,875,"transfer",1000
704,235,"transfer",1000
704,140,"transfer",1000
704,258,"transfer",1000
705,264,"transfer",1000
705,19,"transfer",1000
705,602,"transfer",1000
705,429,"transfer",1000
705,491,"transfer",1000
706,681,"transfer",1000
706,480,"transfer",1000
706,298,"transfer",1000
706,584,"transfer",1000
706,317,"transfer",1000
707,620,"transfer",1000
707,385,"transfer",1000
707,871,"transfer",1000
707,761,"transfer",1000
707,261,"transfer",1000
708,662,"transfer",1000
708,462,"transfer",1000
708,70,"transfer",1000
708,403,"transfer",1000
708,510,"transfer",1000
709,249,"transfer",1000
709,258,"transfer",1000
709,406,"transfer",1000
709,590,"transfer",1000
709,177,"transfer",1000
710,134,"transfer",1000
710,127,"transfer",1000
710,238,"transfer",1000
710,751,"transfer",1000
710,88,"transfer",1000
711,521,"transfer",1000
711,340,"transfer",1000
711,13,"transfer",1000
711,499,"transfer",1000
711,716,"transfer",1000
712,71,"transfer",1000
712,208,"transfer",1000
712,332,"transfer",1000
712,618,"transfer",1000
712,862,"transfer",1000
713,523,"transfer",1000
713,676,"transfer",1000
713,524,"transfer",1000
713,518,"transfer",1000
713,499,"transfer",1000
714,131,"transfer",1000
714,813,"transfer",1000
714,9,"transfer",1000
714,831,"transfer",1000
714,403,"transfer",1000
715,291,"transfer",1000
715,149,"transfer",1000
715,373,"transfer",1000
715,448,"transfer",1693
715,448,"transfer",2244
716,165,"transfer",1000
716,608,"transfer",1000
716,850,"transfer",1000
716,210,"transfer",1000
716,532,"transfer",1000
717,597,"transfer",1000
717,480,"transfer",1000
717,463,"transfer",2884
717,463,"transfer",2564
717,624,"transfer",1000
718,860,"transfer",1000
718,747,"transfer",1000
718,957,"transfer",1000
718,317,"transfer",1000
718,795,"transfer",1000
719,746,"transfer",1000
719,662,"transfer",1000
719,216,"transfer",1000
719,697,"transfer",1000
719,57,"transfer",1000
720,892,"transfer",1000
720,875,"transfer",1000
720,304,"transfer",1000
720,222,"transfer",1000
720,579,"transfer",1000
721,471,"transfer",1000
721,259,"transfer",1000
721,561,"transfer",1000
721,778,"transfer",1000
721,992,"transfer",1000
722,94,"transfer",1000
722,779,"transfer",1000
722,258,"transfer",1000
722,804,"transfer",1000
722,509,"transfer",1000
723,71,"transfer",1000
723,752,"transfer",1000
723,348,"transfer",1000
723,334,"transfer",1000
723,448,"transfer",1000
724,921,"transfer",1000
724,327,"transfer",1000
724,230,"transfer",1000
724,673,"transfer",1000
724,861,"transfer",1000
725,867,"transfer",1000
725,292,"transfer",1000
725,118,"transfer",1000
725,504,"transfer",1000
725,694,"transfer",1000
726,724,"transfer",1000
726,362,"transfer",1000
726,569,"transfer",1000
726,633,"transfer",1000
726,383,"transfer",1000
727,406,"transfer",1000
727,27,"transfer",1000
727,241,"transfer",1000
727,774,"transfer",1000
727,904,"transfer",1000
728,626,"transfer",1000
728,561,"transfer",1000
728,45,"transfer",1000
728,380,"transfer",1000
728,690,"transfer",1000
729,662,"transfer",1000
729,422,"transfer",1000
729,241,"transfer",1000
729,306,"transfer",1000
729,123,"transfer",1000
730,49,"transfer",1000
730,112,"transfer",1000
730,523,"transfer",1000
730,187,"transfer",1000
730,558,"transfer",1000
731,642,"transfer",1000
731,778,"transfer",1000
731,719,"transfer",1000
731,924,"transfer",1000
731,638,"transfer",1000
732,634,"transfer",1000
732,713,"transfer",1000
732,456,"transfer",1000
732,673,"transfer",1000
732,380,"transfer",1000
733,441,"transfer",1000
733,406,"transfer",1000
733,436,"transfer",1000
733,226,"transfer",1000
733,289,"transfer",1000
734,801,"transfer",1000
734,293,"transfer",1000
734,347,"transfer",1000
734,227,"transfer",1000
734,149,"transfer",1000
735,4,"transfer",1000
735,755,"transfer",1000
735,366,"transfer",1000
735,333,"transfer",1000
735,662,"transfer",1000
736,724,"transfer",1000
736,844,"transfer",1000
736,672,"transfer",1000
736,166,"transfer",1000
736,749,"transfer",1000
737,155,"transfer",1000
737,146,"transfer",1000
737,711,"transfer",1000
737,418,"transfer",1000
737,335,"transfer",1000
738,294,"transfer",1000
738,690,"transfer",1000
738,139,"transfer",1000
738,339,"transfer",1000
738,415,"transfer",1000
739,220,"transfer",1000
739,258,"transfer",1000
739,175,"transfer",1000
739,62,"transfer",1000
739,608,"transfer",1000
740,851,"transfer",1000
740,171,"transfer",1000
740,959,"transfer",1000
740,612,"transfer",1000
740,195,"transfer",1000
741,746,"transfer",1000
741,716,"transfer",1000
741,136,"transfer",1000
741,865,"transfer",1000
741,149,"transfer",1000
742,724,"transfer",1000
742,578,"transfer",1000
742,561,"transfer",1000
742,513,"transfer",1000
742,458,"transfer",1000
402,330,"transfer",1000
402,118,"transfer",1000
402,634,"transfer",1000
402,473,"transfer",1000
402,493,"transfer",1000
403,759,"transfer",1000
403,135,"transfer",1000
403,381,"transfer",1000
403,263,"transfer",1000
403,644,"transfer",1000
404,171,"transfer",1000
404,480,"transfer",1000
404,25,"transfer",1000
404,133,"transfer",1000
404,562,"transfer",1000
405,250,"transfer",1000
405,185,"transfer",1000
405,784,"transfer",1000
405,141,"transfer",1000
405,746,"transfer",1000
406,352,"transfer",1000
406,884,"transfer",1000
406,397,"transfer",1000
406,66,"transfer",1000
406,674,"transfer",1000
407,754,"transfer",1000
407,397,"transfer",1000
407,589,"transfer",1000
407,714,"transfer",1000
407,153,"transfer",1000
408,153,"transfer",1000
408,380,"transfer",1000
408,900,"transfer",1000
408,904,"transfer",1000
408,759,"transfer",1000
409,140,"transfer",1000
409,123,"transfer",1000
409,144,"transfer",1000
409,145,"transfer",1000
409,31,"transfer",1000
410,528,"transfer",1000
410,920,"transfer",1000
410,664,"transfer",1000
410,531,"transfer",1000
410,751,"transfer",1000
411,29,"transfer",1000
411,607,"transfer",1000
411,179,"transfer",1000
411,59,"transfer",1000
411,566,"transfer",1000
412,884,"transfer",1000
412,13,"transfer",1000
412,131,"transfer",1000
412,231,"transfer",1000
412,404,"transfer",1000
413,837,"transfer",1000
413,975,"transfer",1000
413,870,"transfer",1000
413,269,"transfer",1000
413,606,"transfer",1000
414,184,"transfer",1000
414,942,"transfer",1000
414,104,"transfer",1000
414,236,"transfer",1000
414,411,"transfer",1000
415,693,"transfer",1000
415,975,"transfer",1000
415,394,"transfer",1000
415,314,"transfer",1000
415,284,"transfer",1000
416,595,"transfer",1000
416,129,"transfer",1000
416,635,"transfer",1000
416,634,"transfer",1000
416,443,"transfer",1000
417,978,"transfer",1000
417,274,"transfer",1000
417,836,"transfer",1000
417,590,"transfer",1000
417,188,"transfer",1000
418,646,"transfer",1000
418,207,"transfer",1000
418,380,"transfer",1000
418,261,"transfer",1000
418,270,"transfer",1000
419,340,"transfer",1000
419,76,"transfer",1000
419,821,"transfer",1000
419,920,"transfer",1000
419,919,"transfer",1000
420,625,"transfer",1000
420,305,"transfer",1000
420,245,"transfer",1000
420,532,"transfer",1000
420,204,"transfer",1000
421,738,"transfer",1000
421,644,"transfer",1000
421,737,"transfer",1000
421,627,"transfer",1000
421,131,"transfer",1000
422,77,"transfer",1000
422,937,"transfer",1000
422,872,"transfer",1000
422,884,"transfer",1000
422,649,"transfer",1000
423,609,"transfer",1000
423,387,"transfer",1000
423,230,"transfer",1000
423,942,"transfer",1000
423,842,"transfer",1000
424,188,"transfer",1000
424,210,"transfer",1000
424,310,"transfer",1000
424,417,"transfer",1000
424,931,"transfer",1000
425,352,"transfer",1000
425,123,"transfer",1000
425,975,"transfer",1000
425,479,"transfer",1000
425,385,"transfer",1000
426,168,"transfer",1000
426,648,"transfer",1000
426,561,"transfer",1000
426,242,"transfer",1000
426,10,"transfer",1000
427,518,"transfer",1000
427,805,"transfer",1000
427,236,"transfer",1000
427,163,"transfer",1000
427,460,"transfer",1000
428,109,"transfer",1000
428,248,"transfer",1000
428,463,"transfer",1000
428,53,"transfer",1000
428,222,"transfer",1000
429,665,"transfer",1000
429,3,"transfer",1000
429,493,"transfer",1000
429,672,"transfer",1000
429,166,"transfer",1000
430,448,"transfer",1000
430,387,"transfer",1000
430,746,"transfer",1415
430,746,"transfer",2956
430,156,"transfer",1000
431,169,"transfer",1000
431,565,"transfer",1000
431,791,"transfer",1000
431,37,"transfer",1000
431,871,"transfer",1000
432,745,"transfer",1000
432,589,"transfer",1000
432,523,"transfer",1000
432,49,"transfer",1000
432,875,"transfer",1000
433,99,"transfer",1000
433,138,"transfer",1000
433,593,"transfer",1000
433,659,"transfer",1000
433,642,"transfer",1000
434,610,"transfer",1000
434,597,"transfer",1000
434,469,"transfer",1000
434,411,"transfer",1000
434,836,"transfer",1000
435,301,"transfer",1000
435,802,"transfer",1000
435,365,"transfer",1000
435,962,"transfer",1000
435,96,"transfer",1000
436,124,"transfer",1000
436,495,"transfer",1000
436,131,"transfer",1000
436,330,"transfer",1000
436,46,"transfer",1000
437,76,"transfer",1000
437,264,"transfer",1000
437,366,"transfer",1000
437,494,"transfer",1000
437,600,"transfer",1000
438,984,"transfer",1000
438,380,"transfer",1000
438,916,"transfer",1000
438,342,"transfer",1000
438,514,"transfer",1000
439,301,"transfer",1000
439,286,"transfer",1000
439,510,"transfer",1000
439,279,"transfer",1000
439,781,"transfer",1000
440,306,"transfer",1000
440,535,"transfer",1000
440,359,"transfer",1000
440,865,"transfer",1000
440,716,"transfer",1000
441,981,"transfer",1000
441,623,"transfer",1000
441,921,"transfer",1000
441,748,"transfer",1000
441,273,"transfer",1000
442,614,"transfer",1000
442,202,"transfer",1000
442,282,"transfer",1000
442,231,"transfer",1000
442,884,"transfer",1000
443,335,"transfer",1000
443,745,"transfer",1000
443,458,"transfer",1000
443,640,"transfer",1000
443,992,"transfer",1000
444,552,"transfer",1000
444,185,"transfer",1000
444,797,"transfer",1000
444,830,"transfer",1000
444,848,"transfer",1000
445,404,"transfer",1000
445,265,"transfer",1000
445,334,"transfer",1000
445,919,"transfer",1000
445,10,"transfer",1000
446,284,"transfer",1000
446,24,"transfer",1000
446,936,"transfer",1000
446,27,"transfer",1000
446,348,"transfer",1000
447,297,"transfer",1000
447,205,"transfer",1000
447,749,"transfer",1000
447,837,"transfer",1000
447,104,"transfer",1000
448,724,"transfer",1000
448,570,"transfer",1000
448,296,"transfer",1000
448,406,"transfer",1000
448,250,"transfer",1000
449,308,"transfer",1000
449,519,"transfer",1000
449,29,"transfer",1000
449,352,"transfer",1000
449,461,"transfer",1000
450,728,"transfer",1000
450,193,"transfer",1000
450,721,"transfer",1000
450,662,"transfer",1000
450,690,"transfer",1000
451,109,"transfer",1000
451,646,"transfer",1000
451,221,"transfer",1000
451,321,"transfer",1000
451,178,"transfer",1000
452,920,"transfer",1000
452,258,"transfer",1000
452,644,"transfer",1000
452,787,"transfer",1000
452,853,"transfer",1000
453,565,"transfer",1000
453,535,"transfer",1000
453,666,"transfer",1000
453,807,"transfer",1000
453,534,"transfer",1000
454,130,"transfer",1000
454,299,"transfer",1000
454,751,"transfer",1000
454,268,"transfer",1000
454,481,"transfer",1000
455,258,"transfer",1000
455,418,"transfer",1000
455,181,"transfer",1000
455,801,"transfer",1000
455,403,"transfer",1000
456,207,"transfer",1000
456,222,"transfer",1000
456,904,"transfer",1000
456,348,"transfer",1000
456,756,"transfer",1000
457,123,"transfer",1000
457,326,"transfer",1000
457,672,"transfer",1000
457,62,"transfer",1000
457,597,"transfer",1000
458,710,"transfer",1000
458,878,"transfer",1000
458,609,"transfer",1000
458,549,"transfer",1000
458,929,"transfer",1000
459,823,"transfer",1000
459,550,"transfer",1000
459,646,"transfer",1000
459,718,"transfer",1000
459,272,"transfer",1000
460,91,"transfer",1000
460,746,"transfer",1000
460,761,"transfer",1000
460,99,"transfer",1000
460,830,"transfer",1000
461,50,"transfer",1000
461,299,"transfer",1000
461,892,"transfer",1000
461,301,"transfer",1000
461,479,"transfer",1000
462,254,"transfer",1000
462,501,"transfer",1000
462,955,"transfer",1000
462,681,"transfer",1000
462,134,"transfer",1000
463,299,"transfer",1000
463,778,"transfer",1000
463,918,"transfer",1000
463,287,"transfer",1000
463,71,"transfer",1000
464,719,"transfer",1000
464,795,"transfer",1000
464,332,"transfer",1000
464,330,"transfer",1000
464,48,"transfer",1000
465,579,"transfer",1000
465,396,"transfer",1000
465,867,"transfer",1000
465,211,"transfer",1000
465,448,"transfer",1000
466,666,"transfer",1000
466,536,"transfer",1000
466,192,"transfer",1000
466,817,"transfer",1000
466,24,"transfer",1000
467,813,"transfer",1000
467,259,"transfer",1000
467,881,"transfer",1000
467,794,"transfer",1000
467,871,"transfer",1000
468,707,"transfer",1000
468,187,"transfer",1000
468,264,"transfer",1000
468,373,"transfer",1000
468,129,"transfer",1000
469,727,"transfer",1000
469,877,"transfer",1000
469,674,"transfer",1000
469,699,"transfer",1000
