url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Cliente Amazon,Preso il modello in GTX,"Premetto che ho acquistato il modello in Gore-tex. Di per se una scarpa pesante che pesa oltre i 450g (per piede). La uso in particolari allenamenti e su neve e fa davvero il suo lavoro. Protegge il piede come nessun altra scarpa da trail. Unica pecca, avendo un drop 12mm la sconsiglio in trail con discese molto lunghe. Essendo pure abbastanza rigida i vostri tendini di Achille vi malediranno. Consiglio il modello non in Gore-Tex che ha un drop di 9mm",5.0,True,Reviewed in Italy on 22 December 2020,One person found this helpful,414c5f75-4a69-56c6-a6e9-a0935c774739,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Korradino,La Sportiva: sinonimo di qualità!,"Pratico trekking molto di frequente e sono costretto a cambiare scarpe con altrettanta frequenza. I modelli de La Sportiva sono i migliori in termini di comodità ed affidabilità. Questo modello offre grip elevato, morbidezza, comfort ed assoluta impermeabilità. Cosa desiderare di +?",5.0,True,Reviewed in Italy on 26 October 2015,12 people found this helpful,51eeb032-2448-52a6-b32f-0a5520c6bfc9,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Elisa,super scarpa!,Super scarpa!! Consiglio un numero o un numero e mezzo in più!! Ottima tenuta su qualsiasi superficie,5.0,True,Reviewed in Italy on 1 October 2020,,ed347b90-60e9-5477-aba9-90cfba9685c3,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",lorenzo cerio,comodità assoluta,"la scarpa è molto comoda e costruita con materiali superlativi, vale pienamente il prezzo",5.0,True,Reviewed in Italy on 17 December 2020,,e27ec5c1-e37d-5b31-b589-07997741d3ed,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Cliente Amazon,perfecto,"llego 7 dias antes, cumple todas las expectativas",5.0,True,Reviewed in Spain on 25 May 2020,,3f5b6ce9-6c78-5d32-b35d-a6c5b4bf2e68,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Duvan belletti ,Top,È perfetta,5.0,True,Reviewed in Italy on 20 January 2020,,90dad7dc-2303-5f79-9e08-8d59b0761e7a,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Erroka Castrillejo,Muy buenas.,"Muy buenas y cómodas, llegaron pronto y cumplían mis expectativas . las he probado por monte con lluvia y son geniales",5.0,True,Reviewed in Spain on 14 December 2014,One person found this helpful,130df9a3-5683-527c-a04b-981bf62663a7,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B00O89D9PC,"La Sportiva Unisex Adults Ultra Raptor GTX Black/Yellow Trail Running Shoes, 6.5 UK",Stefano,Eccellente e comoda,"Scarpa di ottimo livello, come ci si può aspettare da La Sportiva. Semi impermeabile, leggermente rialzata per le pozzanghere, e con un'aderenza fantastica in ogni condizione. Molto più leggera e pratica di uno scarponcino, è ideale per escursioni montane. Molto ben ammortizzata in ogni punto.È una scarpa invernale quindi molto calda, anche sul bagnato. Leggera da usare come scarpa da montagna, ma troppo pesante per la corsa su strada.Attenzione: calza stretta di 1 numero, quindi se avete il 44 di piede, prendete in 45. Nell'indecisione, abbondate.",5.0,True,Reviewed in Italy on 30 December 2014,9 people found this helpful,38957b1d-fed3-5ac2-9184-7614814c66dc,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",valeria,Media qualità,Veste normale qualità media per il prezzo pagato va bene,4.0,True,Reviewed in Italy on 24 July 2020,,3c09f549-7bf7-5518-97c3-fae85cee5093,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",neyet carrasco,Calidad precio,Me encantan y comodas,5.0,True,Reviewed in Spain on 5 July 2020,,9972b27d-bcad-5081-bd14-9ae83e39ddf8,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Kate VDK,Trop étroites sur l'avant,Elles sont jolies mais beaucoup trop étroites ! Mon fils a pourtant les pieds fins et impossible de fermer l'avant sans lui écraser les orteils ! Dommage.,2.0,True,Reviewed in France on 10 August 2020,,446dd2cb-28a6-5e7c-9c4c-5238ff749ad0,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Amazon Customer,Sehr gut,"Sehr bequeme weiche Schuhe, die reiben oder rutschen nicht. Mein Sohn liebt es.",5.0,True,Reviewed in Germany on 23 June 2020,,54d05213-b807-5145-b38c-c51a62b4fb69,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Amazon Kunde,Sandalen,Würde ich nicht noch mal kaufen nach zwei Wochen sind die Sandalen kaputt gegangen .,1.0,True,Reviewed in Germany on 29 May 2020,,d6d112ec-1d8a-5026-9b86-82e64973ceac,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Annasand,Qualité à  revoir...,Une des attaches des scratch arrière  s'est décousue au bout de quelques heures....qualité scandaleuse pour des kappa. J'ai demandé le remboursement.,1.0,True,Reviewed in France on 23 January 2021,,b6a42187-3a9c-58de-b69a-7323e56f775d,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Reinhard Riediger,🖒,🖒,5.0,True,Reviewed in Germany on 6 July 2019,,0f166ebf-2b09-5d38-b02b-8bed7d2498a6,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Jana ,Cool,Super Schuhe,5.0,True,Reviewed in Germany on 30 August 2019,,b378207d-315f-5cb6-89a9-5bf719e71b15,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Amazon Kunde,"Top Schuhe,super verarbeitet.","Top Schuhe,ob zu Wasser oder Wandern.Halten sehr gut und nächstes Jahr bestimmt auch noch.",5.0,True,Reviewed in Germany on 6 October 2019,,cf053095-efa2-5db1-80cb-9662a5ccf8e7,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07KRNF4C1,"Kappa Boy's Unisex Symi Kids Ankle Strap Sandals, Blue (Navy/Green 6730), 12.5 UK Child",Yvonne Faist,Traurig aber wahr,Leider auch das zweite paar innerhalb kürzester Zeit  defekt.,1.0,True,Reviewed in Germany on 3 August 2020,,e056958c-5088-5d2e-8c0b-6b410c6d49f2,24/12/2021 02:28:25
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Maribel,Excelente,"Son excelente, aunque mas grande de lo que normalmente usa, aun asi no se los quita, son expectaculares y por el precio simplemente magnificos",5.0,True,Reviewed in Mexico on 5 January 2018,,eb2775e6-18b2-55d4-bd1e-ea9b175ea8ff,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Cliente de Amazon,Muy bueno,"Mi hija quedó a gusto con el diseño y la comodidad del producto, es una marca que no habíamos utilizado y queríamos conocerla.",5.0,True,Reviewed in Mexico on 1 December 2017,,35639fc0-eed2-55d1-9339-a6eec50ae572,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Diane,Don’t buy!! garbage!,"My son wore his Pumas for 1 week before the front of both sneakers came apart from the shoe. I notified the seller and Amazon with regard to the issue. A return was approved, however I later found out that I’d have to pay to ship the shoes back, despite the fact that I purchased these on prime. It will cost me almost as much to send them back as it would to keep not. I’m disappointed in this seller and in Puma in general.",1.0,True,Reviewed in the United States on 3 January 2020,7 people found this helpful,56846f56-be54-526f-836d-3781baef5920,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",PW2848,Quality shoe for a kids shoe,"I got these shoes for my 9 year old, as a black on black shoe for a dance recital.  They are great shoes but the price is just ridiculous.  I like buying quality shoes for kids but it is just illogical, that I could buy a men's 10.5 for me for $50 and then a kids size 2.5 for $50.  Literally one of my shoes is two of the smaller ones.  I get that they are the same shoe and quality but a smaller kids shoe, which is less material should be less.... sorry for my rant. With all that said though they are great shoes for a kids and the quality far exceeds that of the cheaper off name ones you find.",4.0,True,Reviewed in the United States on 8 June 2019,2 people found this helpful,5de00960-4b83-539b-a0d9-1042fe663b37,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Bill,Very nice,We bought these for our daughter as part of her Christmas gifts so she hasn't worn them yet. I opened them and they seem to be well made. The leather is soft and soles have a lot of grip. We chose these for those reasons. Her under armour shoes were stained within 2 weeks and it was impossible to get it completely out of the cloth. Hopefully these hold up for a very active 7 year old.,5.0,True,Reviewed in the United States on 6 December 2021,,829962f8-92ee-572f-a115-2a665b15f7a4,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Patti Martins,Good Sneakers BUT...,"I opted for these because of the look and build.  I'm a size 8 in Womens (a size 6.5 in Big Kids).  They're BEAUTIFUL and have been pretty sturdy thus far (I received them on Wednesday).  My one complaint is how tight the shoe was on the top of my foot.  I attempted to loosen the laces to see if that would help, but it wasn't the problem.  The foam insert wasn't allowing my foot to fit correctly, causing it to be much too snug and creating pain.  Once I removed the insert, it was fine and still very comfortable.  **Note: I've never had a problem wearing Big Kids shoes since I'm overall tiny in stature.**  Nonetheless, I don't regret the buy!",4.0,True,Reviewed in the United States on 9 May 2020,,9ee23dfb-de97-54af-98af-dc86d9adbf29,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Valorie,I was sent the wrong size and now its to late to send back....,So my son has only worn the shoes a few times because he always complained fron fay one that they were tight well after begging him to put his shoes on i tried to get them in and the obviously do not fit but i knew it wasnt possible because they are supposed to be a size 11 well out of curiosity i check the tag inside and guess what they are not a size 11 like i ordered they are a size 10 apparently i recieved the wring size and never knew it😡 but other than being sent the wrong size which makes them a useless pair of shoes and a waste of almost $40 they are very cute and nicely made...,1.0,True,Reviewed in the United States on 16 April 2019,One person found this helpful,b3094192-2e21-5a45-98a5-8df5e404bb1e,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",RVAmommy,"Nice, but run narrow","The shoes look nice but they run small in that they are very narrow. My son has a pretty avg size foot, not wide or anything. They hurt his feet when he tried to get them on. He wears a 5.5, but we are returning them. We can’t go up a size to a 6 because it would be too long for him. It’s a shame, they really are nice.",3.0,True,Reviewed in the United States on 16 May 2020,,8e7a1a43-d280-5518-8fab-f136e8a28603,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07ST2H8VN,"Kickers Girls Bobbun Open Toe Sandals, Orange (Orange Clair 171), 12.5 US Little Kid",CINZIA,Molto belli,"Molto belli, di qualità",5.0,True,Reviewed in Italy on 11 May 2021,,d6ad3a25-b56c-5d3b-a807-94c93f6a7557,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Andrew Shelton,"Broke, no good","The back of the shoe where your heel slides into the shoe wore out within 3 weeks of purchase.  I love my pumas,  but I dont think they take the same care in kids shoes as they do adults..... or at least it seems that way.  Anyway,  very unhappy with this item.",5.0,True,Reviewed in the United States on 20 March 2021,,3a3a760b-2b14-5b48-87db-2615a8484bb3,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07ST2H8VN,"Kickers Girls Bobbun Open Toe Sandals, Orange (Orange Clair 171), 12.5 US Little Kid",Cliente Amazon,Anche questa volta grazie Amazon,Belli e comodi. Calzata perfetta.  Strafelice.,5.0,True,Reviewed in Italy on 23 January 2021,,b87ac99a-b0c4-5737-be7c-4f160470c44a,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07TJKM165,"PUMA Girls' Carson 2 Sneaker, Rosewater-Peony, 4.5 M US Big Kid",Amazingirl!,"Lovely shoe, stylish and comfy.","My daughter had the exact same shoe in pink but it was getting tight and she loved it. So we got the next size up in teal. SHE LOVES IT!!! It fits through to size and is very comfortable. She wears it all day, even when at home!",5.0,True,Reviewed in the United States on 11 November 2020,,b005a327-9cf3-5828-b60e-dd448e80c4f9,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07ST2H8VN,"Kickers Girls Bobbun Open Toe Sandals, Orange (Orange Clair 171), 12.5 US Little Kid",Julla,Trop fragile,"Les chaussures plaisent beaucoup à ma fille et je pensais avoir acheté des chaussures de qualité qui feraient tout l'été...mais au bout de deux semaines les chaussures semblaient avoir plusieurs mois d'usure avec une décoloration du cuir, les languettes qui rebiquent et la semelle sous le talon déformée. Je regrette cet achat.",2.0,True,Reviewed in France on 13 August 2021,,9497b558-c0ea-5fff-953d-dee82153e5f6,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07ST2H8VN,"Kickers Girls Bobbun Open Toe Sandals, Orange (Orange Clair 171), 12.5 US Little Kid",hummel agnes,Sandales kickers  parfaites,Parfait8,5.0,True,Reviewed in France on 2 September 2020,,8d72aa18-f219-5bfd-adb3-44541f750582,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B01N1UKR5U,"adidas Women's Powerlift.3.1 w Cross Trainer, Blue/Energy Aqua/Noble Ink, 15 Medium US",ionascu Robert,PL,Ottima la qualità,5.0,True,Reviewed in Italy on 10 September 2020,,06a98299-e14d-5477-be04-6070a41a0380,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B08RK3RFZN,"Rockport Total Motion Sport Women's Sneaker Walking Shoe, Grey Knit, 4.5 UK",LD,So comfortable - but they fit large!,"Very comfortable walking shoe but also stylish!Initially I ordered my regular size, when they came they were too big. I ordered the next size down, they are perfect! Would suggest ordering a 1/2 size smaller.With Prime, the return/exchange process could not have been easier.",5.0,True,Reviewed in Canada on 17 November 2021,,661de7ae-2d86-52a2-a407-13eef008a3fd,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B071G4RHYB,"Teva Boy's Sandalia C Manatee Sport Sandal, Blue Navy 000, 11 UK Child",Rabbit,Really nice sandals,"My 8 year old son is just now getting into a size 2, so that's what I ordered and I will agree with other reviewers that these run big. If they were for me, I'd return them but kids grow right? Anyway, the length is the same as his other size 2 shoes but they're very wide, especially in the toe box. They are adjustable with the bungee cord, but there is not an adjustable back strap as another reviewer claimed. The picture is accurate, no adjustable back strap! He says they're very comfortable, and loves the way they look. Wore them to school all day right away and no blisters/ breaking in period. Just as nice as my other child's keens.",5.0,True,Reviewed in the United States on 14 April 2019,One person found this helpful,7eb3fdf0-9552-5a29-8de3-4663d79b8bfe,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B071G4RHYB,"Teva Boy's Sandalia C Manatee Sport Sandal, Blue Navy 000, 11 UK Child",Lilvillager,Cinch broke early on.,"The top stretch cinch frayed and broke within 3 weeks of wear.  My grandson loved the style.  Although the shoe was generously sized, the cinch was not stretched tight.",1.0,True,Reviewed in the United States on 23 April 2018,One person found this helpful,49ddfda2-c538-5da5-829c-577756e2bca1,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07Q3NSG2P,Fila Mindblower Gold Fusion/White-Navy,david hughes,Able to find white i like,Prefer fila brand shoes,4.0,True,Reviewed in the United States on 3 May 2021,,d6dc6aea-de9d-5ad0-b3fc-dc4b55314de1,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Cliente Amazon,Super scarpe,"Il prodotto è come in foto. Ottima qualità come del resto si sa della Timberland. Sono calde e ben impermeabilizzate, e noi le abbiamo usate sulla neve, e nonostante tutto il calzino non si è bagnato. Ancora i colore non si è rovinato nonostante siano state maltrattate non c'è male",5.0,True,Reviewed in Italy on 13 February 2021,,4d0e1c61-cd1e-56a4-9034-9df2c95fb1aa,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Cliente Amazon,Molto belle,Le Timberland sono sempre garanzia di qualità!! Scarpe bellissime comprate per mio figlio che consiglio senza dubbio alcuno. Prodotto fedele alle descrizione del venditore... calzano leggermente strette,5.0,True,Reviewed in Italy on 26 April 2021,,bfe564c3-6988-5dab-9f54-ae1020b7c21b,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Gino Bosi,garanzia Timberland,ottimo scarponcino in pelle ben costruito poi conoscendo la scelta dei materiali Timberland credo che non ci saranno problemi,5.0,True,Reviewed in Italy on 18 November 2021,,68419f6e-3619-5083-bd66-095a3497dfcf,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Mr. Zhao,Scarpe Timberland Invernali,"Ho comprato queste paia di scarpe invernali in sconto a circa 40€ e mi sono piaciute, il camoscio al tatto è buono, con pelle morbida e vellutata al tatto , il colore è il solito di Timberland. Per questo prezzo, se lo trovate, ve lo consiglio",5.0,True,Reviewed in Italy on 15 March 2020,,42b31653-ab8a-587e-bacc-82dc243d4def,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Roberto,Il prodotto è buono,"l'unico problema è la taglia, che calza poco. Non c'era il numero più grande e dovuto fare reso",5.0,True,Reviewed in Italy on 12 December 2020,,f73c48e7-ef5a-5db3-afb1-ea2515c92ae3,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Amazon Kunde,Getragen und abgenutzt!,"Ansich ein schönes und wertiges Produkt. Die Schuhe waren aber nicht neu sondern wurden bereits getragen, gebraucht mit Sand und Erde zugestellt.",1.0,True,Reviewed in Germany on 25 November 2021,One person found this helpful,ebfc4b08-9ea8-5253-b606-ff8de3f4b187,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Fabio Pirruccio,Bellissimi!,Molto comodi ed eleganti! Misura perfetta... Consigliati!,5.0,True,Reviewed in Italy on 10 November 2020,,058c2817-2213-533c-a68c-b694bdaad097,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Maman77,TIMBERLAND ENFANT,"Bonjour,Achetée pour la rentré en maternelle de mon fils de 3 ans.Elles sont très très belle, douce, fine ne font pas de gros pieds.Je recommande les yeux fermés.",5.0,True,Reviewed in France on 7 July 2020,One person found this helpful,4ca64ab9-ca52-5728-90a0-d7c0a98039c2,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,ale80,In anticipo ma con un piccolo difetto,Arrivate prima del previsto. Apparentemente di buona fattura.. peccato che siano arrivate con la targhetta del logo staccata su una scarpa....,3.0,True,Reviewed in Italy on 30 November 2020,,91e3ef65-062e-5b96-8d3a-8f819d09388a,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07JJTY5V2,Timberland Unisex Kid's Davis Square TD Eurosprint (Junior) Low Top Sneakers,Mimi B. ,Qualität bleibt auf der Strecke,Leider nicht richtig vernäht von innen und drückt an den Füßen richtig rein. Schade.,2.0,True,Reviewed in Germany on 3 July 2020,One person found this helpful,a1c40664-e229-588c-ba88-308d45836dc2,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Nan,sturdy and comfy,"I bought these sandals primarily for wearing at beaches and on boat excursions while on cruises, after a similar pair wore out and had to be discarded.  The cushioned sole is very comfortable.  While I haven't yet worn them for my intended purpose, they appear to be sturdy enough to protect my feet on coral or rocky beaches, and the tread should provide good traction for slippery surfaces.  They slip on easily, and it's easy to adjust the laces for comfort.  I don't need to wait for a cruise to wear them!",5.0,True,Reviewed in the United States on 26 June 2019,4 people found this helpful,e60ffb33-1d74-5aa9-b148-d80e95cd4e78,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Deb,Way too long,This is WAY TOO BIG.  The tag size says 6.5 but i ordered a size 7.  The fit was a good 1.5-2 inches longer than my foot.  Obviously the sizes are not correct.They look like good quality and look to be comfortable.,3.0,True,Reviewed in the United States on 16 May 2020,2 people found this helpful,d6e43801-d87d-56ae-bfee-528f7e01b855,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Marie Guerierri,Great water shoes!,"Love that they are very comfortable, and wear them around my gardening so I don't have to get my sneakers wet.  Easy to slide on and off, they dry quickly.They don't have an especially thick sole, so I don't wear them for hiking.  I did notice that because they are somewhat enclosed, there is a tendency for sand to become trapped inside the shoe.But overall, a really nice water shoe!",4.0,True,Reviewed in the United States on 30 September 2019,,dd7e6f91-3467-5cd1-b589-d72429cbb421,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Carissa,Seem comfortable but I got a used dirty pair,"I am grossed out. I ordered these and inside is someones old, dirty inserts. They need to have better standards here for the price. I have only just received and reluctantly put them on (still grossed out btw) and they are comfortable and I hope a good fit for hiking multiple terrians. Looks like someone already tried that though...wish they would of left me a comment card along with their gross dirty inserts.",1.0,True,Reviewed in the United States on 22 August 2019,,f8d8ca1e-26c3-547f-911a-6a05f548b522,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Ashli Prosperie,Never wanted to take them off!,I wear a 7 in heels and 7.5 in tennis shoes so I got a 7.5 and they fit perfectly. I got them for a camping/hiking trip and I have zero complaints. One thing I thought was funny was how I was sitting by the fire and a bee or two came to check them out because of the bright peach I suppose. Highly impressed with the low price I paid for these and would HIGHLY suggest the purchase!,5.0,True,Reviewed in the United States on 19 August 2019,One person found this helpful,ebe4ff68-2fea-5f91-971e-674a937a4ed8,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Risie,"Feels nice, but to big",I've only worn them for two days they feel pretty good have a bit of an arch which others didn't. I ordered an 81/2 they came in an 8 and still feel too big. My foot does measure an 81/2. But I feel if I got a 7 they be too small,4.0,True,Reviewed in the United States on 14 March 2020,,f1c61f6d-9239-5e10-b5e6-7ec7d4cf00b9,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Amazon Customer,Light but runs large,These run at least a half size to big. I wear a 9 and ordered these in 81/2. If I ordered an 8 they would fit but getting the strap on would be too tight. My foot is wide very happy with the 8 1/2. They are light. Lighter than keens that were very nice but wear too big and heavy. The keens would not stay on my feet.,5.0,True,Reviewed in the United States on 16 July 2020,,0dee3dd0-1786-5104-89bf-95e5da8fb487,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Kristina,Good buy,"Wore these shoes to walk around Disney for a week. Comfy, dries quickly & lightweight.",4.0,True,Reviewed in the United States on 20 July 2019,2 people found this helpful,f352d8d5-35b1-5982-a9c1-6a95424d23c2,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,Mary Sparks,"Washes well, holds up strong","I would definitely say to get about a half size smaller than you'd normally wear, but other than that they're great, especially for the price. I went hiking through water and mud and they held up strong with minimal slippage. I hosed them down after and they looked good as new and dried quick enough for me to wear to work the next day.",5.0,True,Reviewed in the United States on 10 July 2019,One person found this helpful,bc6e0b6f-9c15-5465-a9cc-acf503fc6a97,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B088TCS4JS,HUMTTO Women's Outdoor Sport Sandals Knitted for Hiking/Cycling/Camping Water Shoes Girls Black Size: 9.5,wendy,Great shoe,"Got these shoes for River and splash pad play.  Very comfortable, true to size",5.0,True,Reviewed in the United States on 5 May 2021,,002262b6-a78c-5e7d-aef6-5ca487b667ee,24/12/2021 02:28:26
https://www.amazon.co.uk/dp/B07BC2RDKQ,"PUMA Women's Basket Classic LunarGlow Sneaker, Birch, 6 UK",Yetzy,Padrisimos,"Me encantaron, el color super vivo tal cual la imagen de un lado gamuza y el otro tipo charolMuy comodos y llegaron super rapidoDefinitivamente los recomiendo",5.0,True,Reviewed in Mexico on 22 May 2019,One person found this helpful,09e7fe6e-68ae-5150-bdf8-b3d1a26cf65a,24/12/2021 02:28:26
