"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
102194,"F",72,"Divorc.","Canada","B: 30,000 - 49,999","11th","Cleric.","2",2,0,0,0,1,0,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
102195,"M",41,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Machine","3",3,0,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102196,"M",37,"Married","United States of America","I: 170,000 - 189,999","Profsc","Prof.","3",5,1,1,1,1,1,1,0,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."
102197,"M",27,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Crafts","3",3,0,0,0,0,1,1,1,0,"I am not going to waste my time filling up this three page form. Lousy idea."
102198,"F",38,"Married","United States of America","L: 300,000 and above","< Bach.","?","4-5",2,0,1,1,1,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
102199,"M",19,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Handler","1",2,0,1,1,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
102200,"M",36,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3",4,0,0,0,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
102201,"F",54,"Divorc.","United States of America","J: 190,000 - 249,999","11th","Crafts","1",7,1,1,1,1,0,1,0,0,""
102202,"M",29,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","3",4,1,1,1,0,1,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102203,"M",61,"Married","Italy","F: 110,000 - 129,999","Masters","Crafts","3",0,0,0,0,1,1,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
102204,"M",30,"Married","United States of America","F: 110,000 - 129,999","< Bach.","Sales","3",3,1,0,0,0,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
102205,"M",50,"Married","Argentina","F: 110,000 - 129,999","Assoc-A","Cleric.","3",8,0,0,0,1,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
102206,"M",22,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Handler","3",2,0,0,0,0,1,1,1,0,"I am not going to waste my time filling up this three page form. Lousy idea."
102207,"M",22,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Other","1",2,0,0,0,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
102208,"F",17,"NeverM","United States of America","E: 90,000 - 109,999","10th","Sales","1",1,0,0,0,0,0,1,1,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
102209,"F",60,"Mabsent","United States of America","I: 170,000 - 189,999","HS-grad","Other","9+",3,0,1,1,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
102210,"F",53,"Married","United States of America","K: 250,000 - 299,999","Masters","Cleric.","4-5",5,1,1,1,1,1,1,0,0,"I love it. Will never shop at other shops again!"
102211,"M",22,"NeverM","United States of America","A: Below 30,000","12th","Farming","2",3,0,0,0,0,0,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
102212,"M",43,"Married","United States of America","J: 190,000 - 249,999","Bach.","Machine","3",4,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
102213,"M",28,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Machine","6-8",2,0,1,1,0,1,1,1,0,"I love the new on-line documentation."
102214,"M",69,"Married","United States of America","C: 50,000 - 69,999","Bach.","Prof.","3",9,1,0,0,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
102215,"M",28,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Machine","3",3,1,1,1,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
102216,"M",24,"Married","United States of America","K: 250,000 - 299,999","11th","Sales","3",2,0,1,1,0,0,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
102217,"M",35,"Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Farming","1",5,0,0,0,1,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
102218,"M",30,"NeverM","Saudi Arabia","G: 130,000 - 149,999","Assoc-V","Cleric.","6-8",3,0,0,0,0,1,1,0,0,"Thank you, But please remove my name from your list."
102219,"M",69,"Married","United States of America","L: 300,000 and above","Bach.","?","3",7,1,1,1,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
102220,"M",45,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Crafts","2",7,1,0,0,1,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas"
102221,"M",47,"Married","United States of America","G: 130,000 - 149,999","Bach.","TechSup","3",5,1,0,0,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
102222,"M",47,"Married","United States of America","I: 170,000 - 189,999","Bach.","Sales","3",7,1,1,1,1,1,1,0,0,"Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?"
102223,"M",33,"Divorc.","United States of America","I: 170,000 - 189,999","12th","Crafts","2",3,0,1,1,0,0,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
102224,"M",80,"Married","Canada","I: 170,000 - 189,999","HS-grad","?","3",2,0,1,1,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
102225,"M",24,"NeverM","United States of America","L: 300,000 and above","< Bach.","Prof.","2",2,0,1,1,0,1,1,1,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
102226,"M",34,"Married","United States of America","D: 70,000 - 89,999","< Bach.","Farming","3",6,0,0,0,0,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102227,"M",51,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3",5,0,0,0,1,1,1,0,0,""
102228,"M",33,"NeverM","United States of America","L: 300,000 and above","HS-grad","Crafts","2",3,1,1,1,0,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
102229,"F",24,"Married","Argentina","L: 300,000 and above","HS-grad","?","4-5",2,0,1,1,0,1,1,1,0,"Thank you, But please remove my name from your list."
102230,"M",52,"Married","United States of America","K: 250,000 - 299,999","PhD","Prof.","3",8,1,1,1,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
102231,"M",30,"Separ.","United States of America","K: 250,000 - 299,999","< Bach.","Transp.","2",2,0,1,1,0,1,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
102232,"M",48,"Married","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","3",5,1,0,0,1,1,1,0,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."
102233,"M",35,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Handler","3",5,0,1,1,1,1,1,0,0,"Thank you, But please remove my name from your list."
102234,"F",35,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Other","2",5,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
102235,"M",27,"Married","United States of America","G: 130,000 - 149,999","Bach.","Exec.","6-8",3,0,0,0,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102236,"F",24,"Married","United States of America","H: 150,000 - 169,999","HS-grad","?","4-5",2,0,1,0,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
102237,"M",28,"NeverM","United States of America","J: 190,000 - 249,999","Profsc","Prof.","2",4,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
102238,"F",19,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1",2,0,1,1,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102239,"M",42,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Exec.","3",4,1,0,0,1,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
102240,"M",49,"Married","United States of America","L: 300,000 and above","7th-8th","Machine","3",5,0,1,1,1,0,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
102241,"F",22,"Married","Germany","H: 150,000 - 169,999","< Bach.","Sales","4-5",2,0,1,0,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
102242,"M",32,"Married","United States of America","L: 300,000 and above","Masters","Exec.","3",3,1,1,1,0,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
102243,"F",31,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","4-5",3,1,1,1,0,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
102244,"F",24,"Married","South Africa","L: 300,000 and above","< Bach.","Cleric.","4-5",2,0,1,1,0,1,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
102245,"F",37,"Divorc.","United States of America","E: 90,000 - 109,999","Assoc-A","Prof.","9+",4,0,0,0,1,1,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
102246,"M",36,"NeverM","United States of America","L: 300,000 and above","Bach.","Exec.","2",4,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
102247,"M",42,"Married","United States of America","F: 110,000 - 129,999","Profsc","Prof.","3",5,1,0,0,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
102248,"M",41,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Crafts","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102249,"M",40,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Sales","3",6,1,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102250,"M",33,"Married","United States of America","H: 150,000 - 169,999","Bach.","Prof.","3",3,1,1,0,0,1,1,0,0,"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."
102251,"F",37,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Other","9+",4,0,1,1,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102252,"F",57,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2",6,0,1,1,1,1,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
102253,"M",51,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Machine","3",5,0,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102254,"M",47,"Separ.","United States of America","L: 300,000 and above","Masters","TechSup","2",5,1,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102255,"F",29,"NeverM","United States of America","A: Below 30,000","HS-grad","Other","2",3,0,0,0,0,1,1,1,0,"I love the new on-line documentation."
102256,"M",23,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2",1,0,0,0,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
102257,"M",47,"Married","United States of America","I: 170,000 - 189,999","Bach.","Sales","3",5,1,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
102258,"F",90,"NeverM","United States of America","G: 130,000 - 149,999","9th","Cleric.","2",9,0,0,0,1,0,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
102259,"M",39,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Other","2",4,0,1,1,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
102260,"F",28,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Crafts","9+",3,0,1,1,0,1,1,1,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
102261,"M",35,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Sales","3",4,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102262,"M",31,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3",3,0,1,1,0,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
102263,"F",75,"Widowed","Argentina","L: 300,000 and above","Assoc-V","Cleric.","2",4,0,1,1,1,1,1,0,0,""
102264,"M",36,"Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","3",4,0,1,1,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102265,"M",22,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","?","1",2,0,0,0,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
102266,"M",41,"Married","United States of America","A: Below 30,000","Masters","Prof.","3",4,1,0,0,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
102267,"M",58,"Married","United States of America","L: 300,000 and above","HS-grad","Exec.","3",6,1,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
102268,"F",30,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","2",3,0,1,1,0,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
102269,"F",33,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Crafts","4-5",3,0,1,1,0,1,1,0,0,""
102270,"M",33,"Separ.","Australia","K: 250,000 - 299,999","7th-8th","Handler","2",3,0,1,1,0,0,1,0,0,""
102271,"M",31,"Married","United States of America","F: 110,000 - 129,999","< Bach.","Farming","3",4,1,0,0,0,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
102272,"M",24,"NeverM","Italy","K: 250,000 - 299,999","HS-grad","Crafts","6-8",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102273,"M",31,"NeverM","United States of America","E: 90,000 - 109,999","HS-grad","Exec.","1",5,0,0,0,0,1,1,0,0,""
102274,"F",64,"Widowed","United States of America","J: 190,000 - 249,999","11th","?","2",6,0,1,1,1,0,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
102275,"M",45,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0,"Thank you! But I am very unhappy with all the junk mail you keep sending."
102276,"M",31,"Married","United States of America","J: 190,000 - 249,999","Bach.","Sales","3",4,1,1,1,0,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
102277,"M",70,"Married","United States of America","E: 90,000 - 109,999","Bach.","Sales","3",12,1,0,0,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
102278,"F",31,"Married","Canada","I: 170,000 - 189,999","Bach.","?","4-5",2,0,1,1,0,1,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
102279,"F",25,"Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","4-5",3,0,1,1,0,1,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
102280,"M",34,"Divorc.","United States of America","B: 30,000 - 49,999","Bach.","Sales","2",5,1,0,0,0,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas"
102281,"M",41,"Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Crafts","2",4,0,0,0,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
102282,"M",44,"Married","United States of America","L: 300,000 and above","Assoc-V","Protec.","3",6,1,1,1,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
102283,"M",46,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","3",7,1,1,0,1,1,1,0,0,"Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?"
102284,"M",61,"Married","United States of America","G: 130,000 - 149,999","7th-8th","Transp.","3",6,0,0,0,1,0,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
102285,"M",70,"Married","United States of America","I: 170,000 - 189,999","11th","Transp.","3",7,0,1,1,1,0,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
102286,"M",75,"NeverM","United States of America","B: 30,000 - 49,999","PhD","?","2",8,0,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102287,"F",75,"Mar-AF","United States of America","J: 190,000 - 249,999","HS-grad","?","4-5",2,0,1,1,1,1,1,0,0,"Thank you, But please remove my name from your list."
102288,"M",34,"Married","United States of America","E: 90,000 - 109,999","7th-8th","Transp.","3",3,0,0,0,0,0,1,0,0,"I shop your store a lot.  I love your weekly specials."
102289,"M",61,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","3",6,1,1,1,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
102290,"M",32,"Married","Argentina","K: 250,000 - 299,999","Bach.","Crafts","3",6,0,1,1,0,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
102291,"M",26,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Cleric.","3",3,0,1,1,0,1,1,1,0,"I love the new on-line documentation."
102292,"M",30,"Mabsent","Italy","I: 170,000 - 189,999","< Bach.","Crafts","2",3,0,1,1,0,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
102293,"M",24,"NeverM","United States of America","K: 250,000 - 299,999","11th","Other","2",3,0,1,1,0,0,1,1,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
102294,"M",37,"Married","Argentina","J: 190,000 - 249,999","5th-6th","Machine","3",4,0,1,1,1,0,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
102295,"M",60,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Sales","3",8,0,1,1,1,1,1,0,0,""
102296,"M",32,"Divorc.","United States of America","G: 130,000 - 149,999","HS-grad","Handler","2",3,0,0,0,0,1,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
102297,"M",23,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",2,0,1,1,0,1,1,1,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
102298,"M",47,"Married","Brazil","J: 190,000 - 249,999","12th","Cleric.","3",5,0,1,1,1,0,1,0,0,"Thank you, But please remove my name from your list."
102299,"F",49,"Divorc.","United States of America","H: 150,000 - 169,999","HS-grad","Exec.","9+",5,0,1,0,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
102300,"M",31,"Married","United States of America","G: 130,000 - 149,999","12th","Crafts","3",3,0,0,0,0,0,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
102301,"F",23,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Cleric.","2",1,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
102302,"F",52,"Widowed","Italy","G: 130,000 - 149,999","< Bach.","Other","9+",5,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102303,"M",24,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Farming","2",2,0,1,1,0,1,1,1,0,""
102304,"M",46,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","3",5,0,0,0,1,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
102305,"F",27,"Divorc.","United States of America","K: 250,000 - 299,999","10th","Other","2",3,0,1,1,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
102306,"M",43,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Sales","3",6,1,1,1,1,1,1,0,0,"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."
102307,"M",38,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Cleric.","3",4,1,0,0,1,1,1,0,0,"My sister told me about your store and I was impressed. Now I use it for all my shopping here."
102308,"M",23,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Prof.","2",2,0,1,1,0,1,1,1,0,"I love the discounts. But I mostly end upbuying  things I do not need."
102309,"M",42,"Married","Italy","I: 170,000 - 189,999","Masters","Sales","3",5,1,1,1,1,1,1,0,0,"My sister told me about your store and I was impressed. Now I use it for all my shopping here."
102310,"M",52,"NeverM","United States of America","F: 110,000 - 129,999","PhD","Exec.","2",5,1,0,0,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
102311,"M",17,"NeverM","United States of America","I: 170,000 - 189,999","11th","Handler","1",1,0,1,1,0,0,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
102312,"M",19,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Sales","1",2,0,1,1,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
102313,"M",58,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","2",7,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
102314,"F",19,"NeverM","United States of America","B: 30,000 - 49,999","< Bach.","Sales","1",1,0,0,0,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
102315,"F",23,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Sales","1",3,0,1,1,0,1,1,1,0,"I love the discounts. But I mostly end upbuying  things I do not need."
102316,"F",51,"Divorc.","United States of America","I: 170,000 - 189,999","< Bach.","Sales","2",8,0,1,1,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
102317,"M",56,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Machine","2",4,0,0,0,1,1,1,0,0,"Thank you, But please remove my name from your list."
102318,"M",18,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","1",2,0,1,1,0,1,1,1,0,"Thank you, But please remove my name from your list."
102319,"F",27,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Prof.","2",3,0,1,1,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
102320,"M",37,"Married","United States of America","C: 50,000 - 69,999","< Bach.","Crafts","3",5,0,0,0,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
102321,"M",36,"Divorc.","United States of America","E: 90,000 - 109,999","Assoc-V","Crafts","2",4,0,0,0,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
102322,"F",57,"Divorc.","United States of America","H: 150,000 - 169,999","HS-grad","Sales","2",4,0,1,0,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
102323,"M",52,"Married","United States of America","I: 170,000 - 189,999","Profsc","Prof.","3",9,1,1,1,1,1,1,0,0,"Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?"
102324,"M",43,"Married","New Zealand","L: 300,000 and above","< Bach.","TechSup","3",4,1,1,1,1,1,1,0,0,"Thank you! But I am very unhappy with all the junk mail you keep sending."
102325,"M",30,"Married","Italy","I: 170,000 - 189,999","Bach.","Sales","3",5,0,1,1,0,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
102326,"M",49,"Married","United States of America","H: 150,000 - 169,999","Profsc","Prof.","3",11,1,1,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102327,"M",35,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Sales","2",4,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
102328,"F",34,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Exec.","2",2,0,1,1,0,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
102329,"F",74,"Widowed","United States of America","B: 30,000 - 49,999","< Bach.","Transp.","2",4,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
102330,"M",38,"Married","United States of America","L: 300,000 and above","Masters","Prof.","3",5,0,1,1,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
102331,"F",54,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Other","4-5",5,0,1,1,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
102332,"M",27,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Cleric.","2",3,0,1,1,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
102333,"M",46,"Married","United States of America","C: 50,000 - 69,999","< Bach.","TechSup","3",5,1,0,0,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
102334,"M",25,"Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","3",3,1,1,1,0,1,1,1,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
102335,"M",28,"Married","Brazil","H: 150,000 - 169,999","7th-8th","Handler","3",3,0,1,1,0,0,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
102336,"M",31,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",3,0,1,0,0,1,1,0,0,"Thank you, But please remove my name from your list."
102337,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","TechSup","1",3,0,1,1,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
102338,"M",27,"NeverM","United States of America","K: 250,000 - 299,999","Assoc-A","Transp.","2",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102339,"M",17,"NeverM","United States of America","J: 190,000 - 249,999","10th","Crafts","2",1,0,1,1,0,0,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
